id,count,value
180562885329138_1430093007042780,808,veja as propostas do governo temer para a reforma da previdencia social executivo federal enviou nesta segunda  ao congresso nacional uma pec com sugestoes de mudancas nas regras previdenciarias entre as quais idade minima de  anos para aposentadoria
180562885329138_1429379193780828,2540,governo anuncia proposta de reforma da previdencia com idade minima de  anos com regra de transicao serao afetados homens com ate  anos informou o presidente michel temer acrescentando que direitos adquiridos sao inatacaveis
180562885329138_1429379180447496,394,governo anuncia proposta de reforma da previdencia com idade minima de  anos com regra de transicao serao afetados homens com ate  anos informou o presidente michel temer acrescentando que direitos adquiridos sao inatacaveis
180562885329138_1427438953974852,605,gasolina cai mas segue acima da semana do o corte da petrobras estatal reduziu o preco dos combustiveis nas refinarias em  de outubro e em  de novembro reunioes para discutir valores serao periodicas
180562885329138_1426672600718154,249,primeiros a sair do enem adiado acham prova mais facil que a anterior reaplicacao da prova ocorreu por causa das ocupacoes em locais onde o exame seria aplicado  neste sabado  prova teve questoes de ciencias da natureza e ciencias humanas
180562885329138_1422709784447769,3071,procurador da lava jato diz que camara aprovou lei da intimidacao proposta preve pena de abuso de autoridade para juizes e membros do mp das  medidas originais apenas  foram mantidas com modificacoes
180562885329138_1420288458023235,5418,eduardo paes sanciona lei que proibe uber no rio de janeiro pelo texto o uso transporte de passageiros em carros particulares so pode ser feito por taxistas orgaos municipais deverao fiscalizar o servico
180562885329138_1416227418429339,590,moro diz que anistia e questionavel e estimula o desprezo a lei afirmacao foi feita no dia que os deputados iriam votar projeto de lei  proposta estabelece medidas contra a corrupcao
180562885329138_1416055961779818,3470,tse revoga prisao de garotinho mas impoe fianca de r  mil exgovernador nao podera sair de casa por mais de  dias sem avisar juiz ele e acusado de usar programa social para comprar votos em campos
180562885329138_1413007188751362,1589,exgovernador garotinho recebe alta de hospital particular no rio anthony garotinho vai cumprir prisao domiciliar no flamengo na zona sul ele foi preso por suspeita de compra de votos nas eleicoes de campos
180562885329138_1408936232491791,4620,garotinho e transferido para hospital particular na zona norte do rio exgovernador foi beneficiado por decisao da ministra luciana lossio do tse ele sera submetido a exames para saber causa de dores no peito
180562885329138_1395069117211836,8234,uber excluira pm que trabalhava como motorista e matou  em sp no sabado  ele reagiu a uma tentativa de assalto e matou os suspeitos  empresa afirma que porte de armas e proibido durante as viagens
180562885329138_1386938231358258,1455,jovem que espancou ex em bar se entrega na delegacia em marilia ele estava foragido desde tercafeira quando foi determinada a prisao   vitima foi agredida com socos chutes e joelhadas em alvaro de carvalho
180562885329138_1386036128115135,7346,imagens de agressao de jovem serao usadas como prova diz policia vitima foi agredida pelo excompanheiro com socos e joelhadas como nao houve flagrante o rapaz nao foi preso em alvaro de carvalho
180562885329138_1385308651521216,2540,petrobras reduz subsidio do gas de cozinha que podera ficar mais caro mudanca nos contratos comecou a valer nesta tercafeira  distribuidoras perderam subsidios podera haver repasse ao consumidor
180562885329138_1385121314873283,15920,projeto de lei preve salario vitalicio de r  mil para vereadores do rio proposta e do vereador joao cabral  e deve ser votada nesta terca medida vale para funcionario publico com tres mandatos consecutivos
180562885329138_1379017512150330,3900,youtuber pede desculpas apos cuspir na boca de gato eu sei que errei internautas criticaram video feito pela viih tube e alegaram maustratos nunca mais vou fazer uma brincadeira deste tipo diz jovem de sorocaba
180562885329138_1374848229233925,1863,video mostra ladroes furtando celular e carteira em viaduto no centro de sp jn flagrou gangue atacado pedestres no viaduto santa ifigenia celulares representam  dos objetos furtados em sao paulo
180562885329138_1365165903535491,2725,defesa pede indulto humanitario para roger abdelmassih deixar a prisao para justica roger cometeu  ataques sexuais contra  mulheres defesa alega que medico condenado esta muito doente
180562885329138_1360057257379689,6877,juiza do pa que manteve menina em cela masculina e punida pelo cnj clarice maria de andrade nao podera exercer profissao por  anos juiza alegou que havia delegado funcao diz cnj
180562885329138_1357349660983782,3119,video mostra agressao a morador de rua no centro de sao paulo imagens mostram homem de terno chutando morador de rua na republica homem registrou cena com celular e publicou no facebook
180562885329138_1354338994618182,9604,vim pedir perdao pela violencia diz suspeito de agressao em briga de rua briga foi no dia  de setembro policia soube apos video circular na web mae diz que filho tem que pagar pelo erro e que ela nao entende o motivo
180562885329138_1353932994658782,686,greve de bancarios da caixa continua em capitais de  estados sindicatos regionais realizaram assembleias nesta quinta varios estados aceitaram proposta dos bancos de reajuste salarial de
180562885329138_1353549621363786,965,vereador defende agressao contra mulheres e gera revolta na web marcelo  de paraibuna diz que algumas mulheres merecem apanhar comentario foi feito em discussao na postagem contra o atual prefeito eleito
180562885329138_1352799278105487,1004,reclamacoes contra bancos crescem  em meio a greve dos bancarios maiores bancos tiveram  mil queixas em setembro no site reclame aqui reclamacoes sobre fgts estao entre as principais diz diretor do site
180562885329138_1348266651892083,12,ibope votos validos joao leite tem  kalil  delio e rodrigo margem de erro e de  pontos pesquisa foi realizada entre  e o segundo ibope joao leite e kalil devem disputar o turno
180562885329138_1346836618701753,2218,apos cinco dias pai que matou filhos sai da uti e vai para a enfermaria zootecnista matou filhos de  e  anos e tentou suicidio em rio preto segundo o hospital ele esta estavel em um quarto do sus
180562885329138_1345889388796476,283,ladroes picham numero de vezes que furtaram a mesma escola no ap instituicao foi furtada pela a vez na madrugada desta quintafeira   vez roubando  diz mensagem em parede de escola em macapa
180562885329138_1345171592201589,672,justica absolve empresario condenado por torturar enteada desembargadores entenderam que ele e a esposa nao cometeram crime mae continua em aracatuba  e esta com a guarda da filha
180562885329138_1344695382249210,287,justica obriga prefeitura de sp a limitar carros do uber nas ruas decisao diz que decreto publicado em maio gerou condicoes desiguais administracao municipal nao informa numero de veiculos operando
180562885329138_1344051555646926,7450,bancarios decidem manter a greve apos reuniao terminar sem acordo greve completou  semanas e ja e mais longa que a do ano passado uma nova rodada de negociacoes foi marcada para quartafeira
180562885329138_1341915075860574,630,alemaes sao detidos no df por injuria racial e assedio apos confusao em bar um alemao apalpou nadegas e outro xingou  pessoas de macaco diz vitima estrangeiros foram liberados denunciado por injuria pagou fianca de r
180562885329138_1341908552527893,6439,justica absolve empresario condenado por torturar enteada desembargadores entenderam que ele e a esposa nao cometeram crime mae continua em aracatuba  e esta com a guarda da filha
180562885329138_1340433369342078,1029,gasolina esta mais cara no brasil do que no exterior ha  meses preco na refinaria esta  acima do internacional aponta consultoria petrobras estuda nova politica de precos e reducao no preco da gasolina
180562885329138_1333590750026340,1683,suspeito de matar catador com flecha em sp esfaqueou homem em denis young kim foi detido ha  anos por tentativa de homicidio na quinta ele foi preso pelo assassinato de carroceiro no centro de sp
180562885329138_1332540396798042,74,pm diz que liberou capitao infiltrado por falta de indicios em acoes ilicitas oficial do exercito e suspeito de armar emboscada para deter  ativistas pm nao levou willian botelho ao deic com manifestantes fora temer
180562885329138_1331684650216950,4496,escultura de areia em copacabana e destruida por agentes da seop argumento era que licenca de artista estava vencida prefeitura pediu desculpas e afirma que vai dar curso a escultores
180562885329138_1332178476834234,1741,policia prende suspeito de matar catador de material com flecha ademir ribeiro pontes de  anos levou uma flechada no pescoco denis young kim foi levado a uma delegacia e negou o crime
180562885329138_1331633583555390,621,coronel da pm flagrado com menina de  anos e acusado tambem de desvio de verba publica pedro chavarry teria se apropriado de dinheiro recebido do governo estadual para pagamento de diversos tipos de beneficios devidos a militares no rio
180562885329138_1331152643603484,2462,atendente diz que coronel ja tinha ido a lanchonete com criancas nuas ela vai pedir para entrar em programa de protecao a testemunhas  advogado de pedro chavarry diz que seu cliente alega inocencia
180562885329138_1330086467043435,3663,analista de sistemas e preso por suspeita de pedofilia no rio homem tinha mais de  videos de criancas em seu computador gabriel augusto andrade  foi preso em condominio de luxo na barra
180562885329138_1329646297087452,4392,mae diz que nao sabia que filha de  anos seria entregue a coronel no rio ela prestou depoimento a policia e negou ter dificuldades financeiras pedro chavarry de  anos e suspeito de pedofilia em posto de gasolina
180562885329138_1328900773828671,2716,policia procura possiveis vitimas de coronel da pm suspeito de pedofilia delegada que apura o caso pediu informacoes ao disquedenuncia  uma arma foi apreendida na casa do oficial da pm nesta segundafeira
180562885329138_1328777960507619,641,cidade italiana afetada por tremor quer processar charlie hebdo por charges uma das charges mostra vitimas como tipos de massa tremor do dia  de agosto deixou quase  mortos na italia
180562885329138_1328703333848415,1662,policia prende suspeita de entregar crianca a coronel preso por pedofilia ela teria ido buscar celular em casa e deixou crianca com oficial mae deve ser ouvida nos proximos dias
180562885329138_1328033470582068,3390,coronel reformado da pm e preso por suspeita de pedofilia no rio segundo a pm oficial estava com crianca de  anos nua e tentou suborno ele respondera pelos crimes de estupro de vulneravel e corrupcao ativa
180562885329138_1326591924059556,452,suposto pedofilo falou com menor na web sobre casamento diz policia em conversas obtidas pela investigacao jovem se declarou amo voce  ele que se passava por ator ate deu uma alianca para o garoto em goias
180562885329138_1326009384117810,815,promotor que chamou vitima de estupro de mentirosa no rs tira ferias pedido de ferias foi autorizado pela administracao superior do mp polemica ocorreu durante audiencia de processo contra o pai da menina
180562885329138_1325064940878921,6560,governo quer formalizar jornada diaria de ate h com limite de h semanais segundo ministro reforma trabalhista preve contrato por hora trabalhada ronaldo nogueira afirmou ainda que convencao coletiva ira definir jornada
180562885329138_1317616708290411,2150,russomanno diz que uber e ilegal e que vai vetar uso por carro particular candidato diz que codigo de transito preve servico so com placa vermelha deputado afirma ainda que pretende fazer estudo para possivel concessao
180562885329138_1315697578482324,1110,policia investiga maustratos de baba a crianca em bento goncalves rs familia flagrou em video agressao a menina de  ano e  meses a policia mulher se calou mas respondera por maustratos e lesao
180562885329138_1315473531838062,649,professor flagrado abusando de aluna de  anos durante aula esta foragido caso aconteceu em aracatuba em  pai desconfiou e instalou camera advogado do professor nao foi encontrado para falar sobre o assunto
180562885329138_1315162171869198,2856,mulher causa revolta nas redes sociais apos comentarios racistas imagens foram vistas mais de  milhao de vezes em menos de  horas voce e uma complexada por ter cabelo duro disse a mulher no video
180562885329138_1314319478620134,4170,professor e condenado a  anos de prisao por abusar de aluna em aula caso aconteceu em aracatuba em  pai desconfiou e instalou camera advogado do professor nao foi encontrado para falar sobre o assunto
180562885329138_1311671275551621,1784,ministro quer mudancas na clt que nao defendam so o empregado gilmar mendes diz que legislacao deve tambem defender empregabilidade em palestra no rio ele criticou paternalismo em questoes trabalhistas
180562885329138_1310525475666201,2781,motivacao era estuprar diz delegado sobre suspeito de invadir casas no rj segundo policia ele chegou a estuprar mulheres na frente de familiares tres mulheres violentadas e nove vitimas de roubo foram a delegacia
180562885329138_1297302136988535,988,fidel castro completa  anos regime comunista cubano celebra o aniversario do exmandatario figura onipresente na ilha ele hoje vive praticamente inacessivel
180562885329138_1294846813900734,174,boxeador marroquino respondera por tentativa de estupro em liberdade hassan saada tera que entregar o passaporte ele nao podera deixar o rio sem autorizacao nem se aproximar das vitimas
180562885329138_1291775554207860,5916,ele nao seria estrela se nao fosse por mim diz expadre sobre vanderlei cornelius horan diz que ficou com raiva ao velo acender a pira olimpica ele afirma que vanderlei nunca respondeu aos seus pedidos de desculpas
180562885329138_1289523497766399,1925,apos  estupros mp so denuncia abdelmassih por  atentado ao pudor casos de outras  vitimas prescreveram em  alegou ministerio publico em  ele foi condenado a  anos de prisao por abusos sexuais em sp
180562885329138_1288435697875179,13,veja as interdicoes no transito no rio em funcao da olimpiada nesta quinta vias de varias regioes serao bloqueadas desde o comeco da manha ha revezamento da tocha jogo no engenhao e evento na regiao portuaria
180562885329138_1284187301633352,4154,dizer peleumonia raoxis nao desmerece ninguem diz medico medico conta que brincadeira infeliz nao foi enderecada a nenhum paciente apos repercussao ele conta ter sido demitido de todos os seus empregos
180562885329138_1283961061655976,3538,sindicancia para apurar deboche de medico na web pode levar dois anos apenas ao fim da sindicancia cremesp dira se instaura processo pena varia de advertencia confidencial a cassacao do exercicio profissional
180562885329138_1279811888737560,679,governo de sp perdoa divida de r  milhoes da empresa alstom empresa francesa nao instalou sistema para diminuir intervalo dos trens alckmin nega perdao da divida prazo para entrega foi estendido para
180562885329138_1279660115419404,277,meirelles defende teto de gastos e nao descarta aumento de impostos sem teto e reforma da previdencia pais pode ter alta de impostos disse ministro da fazenda falou durante evento nesta segunda  no rio
180562885329138_1279065802145502,4284,video mostra suspeito de estupro saindo do quarto de vitima em hotel para a policia funcionario contou que fez uma copia da chave do quarto ele tentou negar o crime mas admitiu a policia apos ver as gravacoes
180562885329138_1277728248945924,41,tocha olimpica desfila neste sabado por guarulhos e abc veja trajeto inicio esta previsto para as h em guarulhos e final as h em sbc no domingo  a tocha passa pela capital
180562885329138_1274516749267074,2712,whatsapp sera bloqueado a partir das h diz sindicato de operadoras facebook se recusou a ceder informacoes para uma investigacao policial operadoras de telefonia foram notificadas para suspender acesso ao app
180562885329138_1269371046448311,1959,pastor suspeito de estuprar enteado chora e se defende em video na web felipe heiderich contou que tomou antidepressivos so queria dormir pastor disse que sua inocencia esta praticamente estabelecida
180562885329138_1267891373262945,408,mp quer que denunciados por trens parados devolvam r  milhoes mesmo com obras paradas governo de sp comprou trens para linha  segundo promotor  composicoes foram comprados por r  milhoes
180562885329138_1266853096700106,2676,filho de homem que roubou arma e matou pm e solto em goias segundo a policia pai atirou para evitar que caseiro fosse detido video mostra quando atirador pega arma do coldre e dispara assista
180562885329138_1266714666713949,2608,pastor suspeito de abuso contra enteado deixa prisao no rio justica concedeu alvara de soltura de felipe mesmo sem tornozeleiras ele foi denunciado pelo ministerio publico por estupro de vulneravel
180562885329138_1265330180185731,1558,pastor acusado de abusar de enteado no rio respondera em liberdade felipe heiderich usara tornozeleira e devera ficar longe da vitima e da mae vitima que tem  anos e filho da pastora bianca toledo mulher do
180562885329138_1261406127244803,459,dez presos na operacao boca livre sao liberados diz pf eles estavam detidos desde tercafeira  em sao paulo grupo e suspeito de desviar recursos federais em projetos da lei rouanet
180562885329138_1259921977393218,668,exprefeita de bom jardim passa a cumprir pena em regime domiciliar lidiane leite teve o uso tornozeleira eletronica substituido pelo recolhimento decisao da justica federal diz que ela deve ficar em casa durante a
180562885329138_1259756107409805,2252,homem invade festa de aniversario abusa de  criancas e e preso em mt segundo a policia ele abusou das criancas dentro do pulapula da festa suspeito alegou que estava embriagado e nao se lembrava dos abusos
180562885329138_1259392960779453,499,novas tarifas de pedagio em estradas de sp entram em vigor nesta sexta no sistema anchietaimigrantes pedagio sobe de r  para r  rodovia dos tamoios vai passar a cobrar pedagio veja precos
180562885329138_1258160517569364,748,justica federal autoriza liberacao de exministro paulo bernardo e mais juiz disse que nao tem convenio para uso de tornozeleira segundo mpf petista se beneficiou de esquema de desvio milionario
180562885329138_1258143124237770,1560,senado aprova reajuste salarial para servidores do judiciario e do mpu textos dao aumento de ate  a judiciario e  a servidores do mpu impacto neste ano sera de r  bi governo diz que ha previsao no orcamento
180562885329138_1257270647658351,2074,veja show de sertanejo em casamento que teria sido pago com lei rouanet empresario de leo rodriguez disse que nao sabia que dinheiro era ilegal imagens mostram casal subindo ao palco durante show do cantor
180562885329138_1253697171349032,674,apos deixar cadeia cervero sorri para camera em aviao assista ao video exdiretor da petrobras estava detido no parana desde janeiro de   ele vai cumprir pena em regime domiciliar em itaipava no rio de janeiro
180562885329138_1253065608078855,951,jogador jobson e preso suspeito de estuprar adolescentes no para atleta e suspeito de estuprar quatro adolescentes de conceicao do araguaia exatacante do botafogo e investigado ainda por um quinto caso de estupro
180562885329138_1253102841408465,173,promotor que citou melhor parte em estupro nega desrespeito em prova em nota alexandre couto joppert disse que frase nao teve intencao de menosprezar vitimas expressao foi usada em prova de concurso publico
180562885329138_1252242298161186,1400,exercito diz que onca morta nao era protagonista de tour da tocha no am exercito disse que juma participou de revezamento por coincidencia cma nega que onca estaria estressada por conta do evento da tocha
180562885329138_1251534808231935,933,lutador e preso no am por espancar namorada e alega legitima defesa bruno augusto almeida foi preso apos se apresentar a delegacia da mulher em depoimento ele alegou defesa e disse que briga iniciou por ciumes
180562885329138_1251417841576965,7728,erramos diz rio  apos morte de onca presente em tour da tocha animal que participou de evento no am escapou e foi morto por militares cena contraria nossas crencas e valores disse organizacao de jogos
180562885329138_1250974284954654,1254,juiza nega indenizacao apos abuso no metro e diz que mulher nada fez suspeito foi detido em vagao de trem na linha vermelha de sao paulo advogada de passageira diz que vai recorrer da decisao
180562885329138_1250162475035835,305,dois suspeitos da invasao a hospital no rio sao identificados policia analisa imagens de cameras do hospital pm diz que grupo tinha aproximadamente  homens
180562885329138_1247975561921193,770,falso professor de computacao e preso suspeito de estuprar  menores homem de  anos levava meninas e meninos de  a  anos para casa vitimas sofreram abuso sexual diz delegada suspeito negou a policia
180562885329138_1246639942054755,1250,medico e filmado discutindo com casal de lesbicas gay tem que matar agente de turismo e namorada denunciaram caso a policia em goiania homem disse que tinha bebido e nao lembra de ter falado em morte
180562885329138_1246605165391566,44,tce recomenda aprovacao das contas de  do governo alckmin relator diz que nao ter tido tempo para analisar prejuizo causado ao metro inflacao e economia impactaram na arrecadacao do estado apontou voto
180562885329138_1241891812529568,4781,dinheiro publico foi convertido em sapatos e roupas de grife diz mpf declaracao e sobre gastos da mulher de eduardo cunha claudia cruz mpf diz que dinheiro gasto por ela tinha origem em propina para cunha
180562885329138_1241570432561706,1438,policia prende  pessoas envolvidas no caso meninas de guarus juiza condenou  por exploracao e estupro de criancas e adolescentes  exvereadores e o exdeputado nelson nahim estao entre os presos
180562885329138_1241116082607141,1566,prefeito proibe entrada de filhos com maes desempregadas em creche video mostra mae de gemeos barrada em doresopolis mg prefeito alega contencao de gastos mais de  criancas estao impedidas
180562885329138_1241052992613450,1037,cameras filmam taxista jogando ovo em carro do uber no centro do rio imagens exclusivas do rjtv mostram momento do ataque  motorista e taxista brigaram proximo ao terminal rodoviario
180562885329138_1240773532641396,1822,vitimas de estupro vivem clausura e banda new hit espera nova sentenca prestes a completar  anos caso de violencia coletiva segue sem resolucao integrantes foram condenados mas aguardam recursos em liberdade
180562885329138_1239604749424941,571,pai gera revolta ao dizer que filho condenado por estupro pagara preco alto por ato de  minutos brock turner foi condenado a seis meses de prisao por abusar sexualmente de mulher enquanto ela estava inconsciente promotoria disse que pena nao
180562885329138_1239545049430911,563,dj e preso em sp suspeito de estuprar mulheres apos falsa oferta de trabalho homem usava rede sociais para chamar jovens que trabalham em eventos taxista tambem foi preso apos denuncia de estupro de uma passageira
180562885329138_1239155649469851,84,instagram muda para destacar posts de perfis mais curtidos por usuario fotos e videos de amigos ou contas muito curtidas serao exibidos primeiro esta e a maior mudanca no instagram desde que ele foi lancado em
180562885329138_1236807183038031,4246,professora e investigada por omissao em caso de agressao a crianca no rs cameras flagraram maustratos praticados por funcionaria em canoas caso ocorreu em creche colega sabia das agressoes diz delegado
180562885329138_1234772463241503,768,macarrao condenado no caso eliza consegue beneficio do semiaberto para ter um trabalho externo ele ainda precisa ser transferido de unidade macarrao foi condenado a  anos de prisao por homicidio qualificado
180562885329138_1232885516763531,2782,transexual crucificada usara representacao da biblia na parada gay viviany beleboni usara roupa com duas balancas que simbolizam a justica parada do orgulho lgbt comeca as h deste domingo na av paulista
180562885329138_1232496790135737,487,suspeito de envolvimento em estupro e liberado apos depoimento a policia homem que nao teve identidade divulgada foi detido em operacao da pm depois de prestar depoimento na tarde deste sabado ele foi liberado
180562885329138_1232193650166051,196,jovem vai a policia e se diz autor de video com adolescente no rio rapaz admitiu ter divulgado imagens de menor mas negou estupro vitima de  anos afirmou a policia ter sido abusada por  homens
180562885329138_1231227043596045,3014,suspeito de divulgar imagem alega que nao sabia de estupro de jovem estudante e um dos quatro que foram identificados pela policia do rio policia investiga estupro de adolescente por pelo menos  homens
180562885329138_1230712566980826,1026,ranking da ponto a aluno por tipo de mulher que  pegar durante interufg lista avalia beleza cor da pele e estado civil internautas repudiam ato segundo publicacao rapaz que ficar com um travesti sera eliminado
180562885329138_1230691693649580,6048,mulher grava video de agressao a  cadela e policia civil vai apurar o caso caso de maustratos aconteceu na quartafeira  indignados integrantes de grupo de protecao animal registraram um bo
180562885329138_1228557720529644,308,video mostra prisao de suspeito de abusar de mulher no metro de sp homem foi detido por volta das h desta segunda  na linha vermelha no mesmo horario outro suspeito foi preso em trecho diferente da linha
180562885329138_1225002194218530,49,motoristas de onibus anunciam nova paralisacao a partir das h categoria cobra reajuste acima dos  oferecidos protestos comecaram na quartafeira nos  terminais da cidade
180562885329138_1224356750949741,326,um ano apos estupro coletivo g ouve garotos condenados pelo crime g entrou no cem com autorizacao de juiz e conversou com os adolescentes crime cometido contra quatro garotas aconteceu em maio do ano passado
180562885329138_1222116417840441,1183,condenado por cotovelada fala pela a vez sobre caso fiquei em choque anderson de oliveira foi preso apos agredir auxiliar de producao em  morro de medo dele e nao perdoo diz vitima que mora em sao roque
180562885329138_1220225108029572,278,ataque hacker whatsapp gratis marco civil da internet ganha regras decreto presidencial regulamentou  das questoes mais polemicas da lei fixadas brechas a neutralidade de rede e seguranca sobre dado pessoal
180562885329138_1219409368111146,131,apos fim de multa na conta sabesp sobe tarifa da agua e esgoto em nova tarifa usa ipca como base e comeca a valer nesta quintafeira  desde  empresa arrecadou r  milhoes com tarifa de contingencia
180562885329138_1218874298164653,2464,no auditorio o laicismo ficou de fora o auditorio vereador aarao steinbruch no terreo da camara tem capacidade para  espectadores e e requisitado pelos vereadores para eventos voltad
180562885329138_1218128468239236,568,carro preto e depredado em protesto de taxistas no centro de sp ato e contra decreto de haddad que autoriza aplicativos como uber manifestantes deram socos e chutes em veiculo na av  de maio
180562885329138_1216903201695096,362,condenado por cotovelada em sao roque ganha liberdade condicional anderson de oliveira foi preso apos agredir mulher em  comerciante estava preso na penitenciaria de tremembe
180562885329138_1215719481813468,334,eu bebi e dirigi diz exdeputado carli filho sobre acidente com dois mortos caso completou sete anos neste sabado  exdeputado nao foi julgado mae de um dos jovens mortos diz que carli filho deve desculpas a sociedade
180562885329138_1212565308795552,69,cobranca de posgraduacao pode ter segunda votacao na camara em maio se aprovada pec ainda passara pelo senado associacao de posgraduandos diz que acesso sera restringido
180562885329138_1212460132139403,61,apos alta iof sobre dolar em especie ainda e mais barato que no cartao custo do imposto nas compras em especie e quase  vezes menor governo elevou aliquota de  para  a partir desta tercafeira
180562885329138_1211815118870571,863,governo sobe para  iof para compra de dolar em especie segundo ministerio da fazenda medida vale a partir desta tercafeira expectativa do governo de alta anual da arrecadacao e de r  bilhoes
180562885329138_1208766859175397,4529,ela e um monstro diz marido de professora suspeita de pedofilia professora de creche em caxias foi presa com advogado quarta segundo a policia uma das vitimas e a filha do marido da professora
180562885329138_1208474475871302,5021,homem de  anos e professora de creche sao presos por pedofilia no rio segundo a policia mulher enviava fotos e videos pela internet para suspeito  advogado e contador casado e com dois filhos nega a acusacao
180562885329138_1208467632538653,909,mtst bloqueia rodovias e avenidas em sp contra o impeachment ao menos  pontos da capital e da grande sao paulo foram bloqueados objetivo da mobilizacao e denunciar o golpe em curso no pais diz mtst
180562885329138_1208136035905146,23,stf da  dias para estados entrarem em acordo sobre dividas com uniao nesse prazo estados poderao pagar menos que o exigido pelo governo ministros comecaram a discutir com voto do relator contrario aos estados
180562885329138_1206571352728281,613,empresario envolvido em batida saiu do pais apos prisao decretada diz pf documento da policia federal mostra que ele viajou no dia  de marco ele dirigia mustang em alta velocidade em aracatuba
180562885329138_1202692966449453,262,ministro defende coexistencia de internet fixa com e sem limite de uso governo quer que operadoras assinem termo garantindo os dois pacotes ameaca de limitacao no servico vem provocando polemica
180562885329138_1201936813191735,733,assembleia deixa de analisar fraude da merenda e vota projetos religiosos deputados aprovaram criacao do dia de acao de gracas nesta terca psdb pediu novamente tempo para analisar requerimentos da merenda
180562885329138_1201594486559301,1120,por falta de quorum assembleia de sp nao analisa fraude da merenda comissao de educacao nao analisou  requerimentos sobre o tema esquema pagava propina para fraudar licitacoes e beneficiar cooperativa
180562885329138_1201503683235048,369,franquia de dados na internet fixa veja perguntas e respostas empresas passaram a vender banda larga fixa com limite no uso de dados vivo se juntou em fevereiro a net e oi que fornecem servico com controle
180562885329138_1198632743522142,469,policia investiga se foto de dinheiro com funcionario da coaf seria propina imagem mostra carlos luciano lopes com macos de dinheiro vivo defesa diz que foto e brincadeira e dinheiro era para pagar funcionarios
180562885329138_1198442796874470,199,protestos contra impeachment de dilma fecham vias de sao paulo pistas da marginal tiete foram fechadas e depois liberadas segundo a cet houve atos ainda na ponte das bandeiras na imigrantes e na av paulista
180562885329138_1196379517080798,284,sabesp vai reajustar conta de agua em  a partir de maio autorizacao para o reajuste foi dada na segunda  pela arsesp tambem em maio sabesp encerra bonus e multa da agua
180562885329138_1194860303899386,604,passageiros relatam emboscadas de taxistas ao tentar usar uber em pe estudante conta que foi ofendida ao tentar seguir em carro do aplicativo sindicato dos taxistas afirmou que nao corrobora com acoes agressivas
180562885329138_1193023500749733,958,suzane von richthofen e autorizada a fazer faculdade no interior de sp detenta pretende cursar administracao de empresas em taubate ela foi condenada a  anos por participar do assassinato dos pais
180562885329138_1191760894209327,191,multas aplicadas a taxistas durante protesto no rio sao suspensas protesto da categoria contra a uber parou a cidade no dia o de abril guarda municipal multou  taxis por infracoes diversas
180562885329138_1191571534228263,1003,nojo diz jovem que relatou em rede social abuso em onibus de curitiba estudante diz que situacao ocorreu na tarde de tercafeira  no parana ela postou foto com saia suja prefeitura afirma que esta dando
180562885329138_1190944004291016,1716,motorista que atropelou e jogou braco de ciclista tem pena reduzida estudante atirou o braco da vitima em um corrego apos o acidente decisao judicial reduziu a pena para dois anos de prisao em regime aberto
180562885329138_1190308347687915,311,suspeito de operar fraude na merenda em sp e liberado apos  dias detido marcel julio estava foragido mas se apresentou a policia na quintafeira  ele e considerado um dos principais operadores do esquema em
180562885329138_1189122394473177,22,multas de transito em sp crescem  em motoristas sofreram  milhoes de multas na capital no ano passado radares autuaram  a mais que em  por desrespeito a semaforo
180562885329138_1188662804519136,565,policial civil que agrediu comerciante iraniano em sp se aposenta investigador jose camilo leonel trabalhava na corregedoria da policia civil policial foi flagrado por cameras apontando arma dentro de loja em sp
180562885329138_1188549977863752,823,lula diz que assume casa civil na quinta se stf aprovar em ato prodilma expresidente disse que pais vive clima de odio  ele afirmou ainda esperar que michel temer aprenda sobre eleicoes
180562885329138_1188453961206687,275,trote de o de abril mobiliza policia e causa correria no centro de vitoria ciodes recebeu denuncia de assalto com refens em uma loja de moveis  segundo gerente loja ja estava fechada quando policiais chegaram
180562885329138_1187522731299810,167,manifestacao de taxistas trava o transito do rio em varios pontos lentidao chegou a  km de extensao acesso ao galeao foi fechado g flagrou varios tumultos durante a manifestacao contra o uber veja
180562885329138_1185185011533582,105,no de multas de velocidade sobe  em ano de adocao de limite de  kmh foram  milhoes em  contra  milhoes em  considerando todas as infracoes recorde chega a  milhoes de multas
180562885329138_1179983375387079,287,justica manda soltar nove presos da a fase da operacao lava jato prazo das prisoes temporarias se encerrou neste sabado  moro diz que vai encaminhar planilha da odebrecht para o stf
180562885329138_1176224139096336,515,homem e preso por fotografar por baixo da saia de mulheres veja video ele foi preso dentro de supermercado em sinop  autor das fotos compartilhava imagens das vitimas no whatsapp diz policia
180562885329138_1174037085981708,8,guia imposto de renda g explica como preencher sua declaracao instrucoes ajudam a preencher todos os campos prazo de entrega da declaracao termina no dia  de abril
180562885329138_1173851632666920,69,em liberdade suspeito de ataques racistas pede desculpas a tais araujo pedro vitor da silva alega que postagens na internet partiram de adolescentes administrador de grupo no facebook estudante foi preso em sertaozinho
180562885329138_1173676226017794,43,reu na lava jato jose carlos bumlai passa a cumprir prisao domiciliar justica converteu prisao preventiva em domiciliar devido a um cancer pecuarista foi preso na a fase da operacao em novembro de
180562885329138_1170761466309270,6306,trf derruba liminar que impedia posse de lula como ministro nesta quinta  trf ja havia suspendido outra decisao contra posse liminar poderia acarretar grave lesao a ordem disse desembargador
