id,count,value
180562885329138_1477036139015133,869,divulgacao da nota do enem  vai ser antecipada para esta quartafeira diz inep inicialmente consulta das notas seria liberada na quinta  mas a pedido do ministro mendonca filho a divulgacao foi antecipada em um dia
180562885329138_1476798369038910,420,sp tem maior chuva em  horas dos ultimos  anos em janeiro desde  nao chovia tanto assim na capital paulista em um periodo de  horas de acordo com dados do instituto nacional de meteorologia
180562885329138_1476640135721400,26,preciso me vacinar contra a febre amarela veja perguntas e respostas sobre a doenca qual o risco de eu me contaminar a doenca pode se espalhar por todas as cidades quem pode se vacinar o g conversou com especialistas para entender qual e o tamanho da epidemia
180562885329138_1476572432394837,633,mil ocorrencias com aguasvivas sao registrados no fim de semana bombeiros estudam sinalizar praias com ocorrencias com bandeira lilas banhistas devem questionar guardavidas antes de entrar no mar
180562885329138_1475846475800766,295,rio volta a ter sensacao termica acima de c apos breve instabilidade maior sensacao foi de c na barra da tijuca operacao conjunta da guarda municipal e da pm foi realizada sem ocorrencias graves
180562885329138_1475620045823409,1077,mais de  banhistas sao queimados por aguasvivas em um dia em praia casos aconteceram na praia de palmas sc no sabado  duas pessoas tiveram choque anafilatico e foram para hospitais
180562885329138_1474972222554858,186,megasena concurso  premio acumula e pode chegar a r  milhoes veja as dezenas sorteadas            quina teve  ganhadores e quadra vai premiar  apostas
180562885329138_1474580539260693,1263,menina de  anos acha mala com r  mil furtados de loterica no parana loterica fica no balneario de ipanema no litoral do estado  foram presos mala com dinheiro estava em terreno do balneario de shangrila
180562885329138_1474576119261135,472,turistas ficam  horas parados em montanha apos desmoronamento grupo que chegou ao chile neste sabado teve que dividir comida e agua excursao que saiu de sorocaba tem como destino machu picchu no peru
180562885329138_1474375119281235,700,cliente deixa gorjeta de r  mil em restaurante na irlanda do norte conta foi de r  homem que quis permanecer anonimo afirmou que dinheiro era reconhecimento pelo que chamou de comida excelente
180562885329138_1474333965952017,1345,professora que engravidou de aluno e condenada a  anos de prisao adolescente tinha  anos na epoca e pais souberam e aceitaram a gravidez da professora pai chegou a simular um relacionamento com ela e mae e outros alunos a defenderam no tribunal
180562885329138_1473355652716515,6064,policia belga alerta sobre chegada de pistola semelhante a iphone na europa pistola aparenta ser o famoso celular da apple mas na realidade e uma arma de calibre  milimetros
180562885329138_1473176126067801,637,doenca da urina preta tem semelhancas com casos antigos do am europa e eua pesquisadores analisam amostras e evidencias anteriores para tentar descobrir causa de surto na bahia e agora de casos suspeitos no ceara
180562885329138_1472463859472361,507,orcas entram na menopausa para evitarem competicao com filhas diz estudo conclusao foi tirada a partir de analise de  anos de dados coletados de populacao de orcas do pacifico
180562885329138_1472613429457404,1353,neozelandes e filha de  anos chegam a australia apos  mes a deriva no mar eles planejavam uma curta viagem mas leme quebrou em tempestade o barco foi empurrado por  mil km em aguas agitadas ate o pais vizinho
180562885329138_1472590232793057,76,aedes resistente ao virus da dengue e criado por pesquisadores dos eua cientistas modificaram geneticamente o inseto para evitar que doenca seja transmitida metodo nao funciona para zika e chikungunya
180562885329138_1472245406160873,7306,especie de morcego comeca a se alimentar de sangue humano no brasil diz pesquisa estudo de cientistas brasileiros conduzido na caatinga de pernambuco revela mudanca no habito alimentar de morcegovampirodepernaspeludas ate entao conhecido por consumir exclusivamente sangue de aves
180562885329138_1471957902856290,30,oled x qled entenda a nova guerra dos televisores lg lancou a tv finissima oledw samsung aposta em cores reais da qled g mostra em video os aparelhos que vao disputar mercado
180562885329138_1471857309533016,5948,doenca da urina preta na bahia o que sabemos ate agora uma das suspeitas e que doenca seja causada pelo consumo de peixe amostras foram enviadas para laboratorio em sp e tambem nos eua
180562885329138_1470990906286323,6317,a picada de mosca que deixa as vitimas em sono profundo alteracoes de personalidade confusao mental grave e ma coordenacao tambem podem acontecer
180562885329138_1471381262913954,14127,morre a pessoa na ba com suspeita de doenca que deixa urina preta informacao foi divulgada nesta quarta pela secretaria estadual de saude segundo orgao obito ocorreu em salvador no ultimo sabado
180562885329138_1470979486287465,1399,menino de  ano e atropelado por carro e sai ileso em mg veja video menino desaparece embaixo de carro e motorista nem percebe acidente crianca so teve um pequeno corte na boca familia acredita em milagre
180562885329138_1470636606321753,464,rapaz supostamente morto pela mae em sp pode estar vivo diz delegado lavradora diz que matou filho e enterrou restos mortais dele em seu quintal laudo do iml aponta que fragmentos achados enterrados sao de cachorro
180562885329138_1470788766306537,445,cena de filme diz morador que ficou na linha de fogo em ataque em sp bandidos usaram armamento de guerra para explodir carroforte crime ocorreu no limite entre miracatu e pedro de toledo no interior
180562885329138_1470678476317566,6212,a operacao de apendicite que descobriu um pedaco de cerebro ossos e pelos em um ovario jovem nao apresentava sintomas que indicassem presenca de tumor que foi extraido sem complicacoes no japao
180562885329138_1469825659736181,94,o misterioso elemento perdido do nucleo da terra que cientistas dizem ter encontrado pesquisadores japoneses afirmam que silicio responde por parcela significativa do centro do planeta depois do ferro e do niquel
180562885329138_1469824013069679,116,cientistas suecos reproduzem teia de aranha em laboratorio pesquisadores criaram material a partir de proteina bacterias e aparelho de fiacao fios podem ser usados na medicina regenerativa e na industria textil
180562885329138_1470261343025946,858,mergulhador e atacado por tubarao e grava video na australia kerry daniel usou lanca para se defender contra o animal especie e conhecida por ser mais violenta
180562885329138_1469553653096715,39,concursos previstos para  devem oferecer  mil vagas em estados e prefeituras com selecoes federais suspensas concursos menores sao saida para candidatos  veja lista por estado concursos dos correios e da receita federal nao tem previsao
180562885329138_1468881586497255,1474,psicologa cai de camarote durante show de wesley safadao no es chao da estrutura cedeu e mulher alem do susto sofreu arranhoes ela contou que ficou  minutos agarrada no buraco
180562885329138_1468853203166760,167,ensino municipal e estadual serao unificados em sao paulo redes terao calendario unico mesmo material didatico e ciclos de ensino alckmin e doria nao detalharam parceria e delegaram aos secretarios que nao estavam presentes
180562885329138_1468540313198049,94,policia prende grupo suspeito de assaltar kim kardashian em paris operacao prendeu  pessoas segundo informacoes da midia francesa caso ocorreu em um hotel no inicio de outubro
180562885329138_1467097046675709,185,megasena concurso  ninguem acerta e premio acumula em r  mi veja das dezenas sorteadas           quina teve  apostas ganhadoras cada uma levou r
180562885329138_1466477463404334,1871,piratas armados fazem arrastao em praia de sp e levam ate motoaquatica segundo as vitimas trio usava touca ninja e estava em barco de aluminio  crime aconteceu nesta sextafeira  no cheira limao em guaruja
180562885329138_1465593500159397,4852,equipes de limpeza encontram porca criada em laje em s jose do rio pardo animal foi resgatado com a ajuda de cordas e esta disponivel para adocao dono da propriedade seria acumulador e devera passar por tratamento
180562885329138_1465635253488555,4548,turista que reagiu e brigou com ladrao em ipanema tambem e preso por desacato na delegacia americano tentou agredir ladrao de novo e xingou agente ao ser contido assalto foi em ipanema e criminoso chegou a tentar atirar em turista que e atleta de maratona
180562885329138_1465340430184704,7949,iceberg gigante ameaca se desprender da antartida e gera preocupacao bloco de gelo de  mil km  area equivalente a do distrito federal  pode se soltar a qualquer momento evento nao deve aumentar o nivel dos mares de maneira imediata
180562885329138_1465507023501378,3,salao de detroit veja  carros que devem ser destaque mostra e a a do ano e tem apresentacoes de imprensa nos dias  e  toyota camry mercedes gla e volkswagen tiguan devem chegar ao brasil
180562885329138_1465293403522740,3804,frances de  anos que pedalou  km diz querer mais ele percorreu a distancia em uma hora e estabeleceu recorde inedito em sua categoria
180562885329138_1464693103582770,1095,incendio atinge unidade da vale fertilizantes em cubatao sp incendio na unidade  da empresa teve inicio em correia transportadora fumaca alaranjada liberada na atmosfera pode ser toxica diz especialista
180562885329138_1464391196946294,1350,morcegos invadem apartamento em sao joao del rei veja video segundo bombeiros mais de  animais estavam no local nunca vimos algo assim foi totalmente atipico disse cabo
180562885329138_1463885086996905,671,crianca poe fogo em sofa e chamas destroem parte de casa em sorocaba segundo os bombeiros fogo foi controlado por moradores alem da sala armarios e eletrodomesticos da cozinha ficaram destruidos
180562885329138_1463328313719249,701,aos  anos janet jackson da a luz seu o filho cantora se tornou mae de um menino anunciou seu agente ela e casada com o empresario wissam al mana
180562885329138_1463490363703044,5888,adutora se rompe e forma chafariz gigante na zona oeste do rio acidente aconteceu na estrada do lameirao em santissimo na zona oeste bombeiros e cedae estao no local casas foram alagadas e carros arrastados pela enxurrada ninguem se feriu com gravidade segundo corpo de bombeiros veja video
180562885329138_1463246987060715,444,o que e e onde fica o mesenterio o novo orgao do corpo humano identificado por cientistas ate bem pouco tempo considerada apenas um ligamento do aparelho digestivo estrutura acaba de ser reclassificada em estudo inedito
180562885329138_1462155067169907,1595,por que milhares de pessoas receberao salarios sem trabalhar em governos de varios paises vem discutindo possibilidade de conceder rendimento basico a todos os cidadaos estando eles empregados ou nao proposta de renda basica universal e cercada de polemica
180562885329138_1462378420480905,1133,empresa recolhe mais de  lotes de remedios entre eles doril lisador epocler e maracugina farmaceutica brainfarma fez recolhimento voluntario apos constatar equivoco em pesagem segundo empresa nao ha indicio de que uso possa ter efeito adverso
180562885329138_1462416897143724,4168,video mostra menino de  anos salvando irmao gemeo apos queda de movel cameras de seguranca da casa nos eua captaram momento em que crianca salva a outra
180562885329138_1462753380443409,11,carros  veja  modelos esperados mais uma vez suvs serao destaque no mercado nacional tambem ha importantes novidades nos segmentos de compactos e sedas
180562885329138_1462502750468472,4125,tremor de magnitude  e registrado no maranhao segundo a unb epicentro foi na cidade de vargem grande segundo unb tremor tambem foi sentido em varios pontos e predios de sao luis
180562885329138_1462126390506108,3248,vietnamita e operado para retirar tesoura esquecida em cirurgia ha  anos ma van nhat de  anos descobriu apenas recentemente que os medicos haviam deixado um presente indesejado durante uma cirurgia em
180562885329138_1461700357215378,465,gato sobe no topo de arvore de m e bombeiros fazem resgate assista moradores acionaram o resgate quando viram felino no topo de pinheiro equipe convenceu familia a nao adotar bichano por comportamento agressivo
180562885329138_1461425587242855,3065,aviao com destino aos eua retorna a guarulhos apos falha mecanica boeing da united ficou uma hora no ar e deu tres voltas na regiao de sorocaba enquanto aguardava para pousar novamente em guarulhos
180562885329138_1461224007263013,11118,video registra momento exato em que turista e ferida por raio em praia de sp taline campos de  anos caminhava em itanhaem durante tempestade climatologista afirma que jovem atraiu a descarga por causa do mar
180562885329138_1460673827318031,880,misterio ronda cidade gaucha onde foi feita aposta da mega da virada mega sena da virada distribuira mais de r  milhoes  loterica da aposta esta localizadas as margens das br
180562885329138_1460539653998115,1673,passageiros perdem virada em nova york apos problema em voo no am passageiros tentam viajar ha  dias aviao fez pouso em manaus uma mulher passou mal a bordo e houve problemas em turbina de aviao
180562885329138_1459341167451297,947,temperatura do rio bate recorde do ano e atinge o c no ultimo dia de registro foi feito pelo alerta rio em guaratiba bairro da zona oeste da cidade av atlantica em copacabana ja esta interditada para o reveillon
180562885329138_1458804810838266,122,mega da virada pode pagar premio de r  milhoes neste sabado apostas vao ate as h sorteio sera as h em sao paulo transmitido ao vivo pela tv globo na poupanca premiacao rende r  milhao ao mes
180562885329138_1458251890893558,3, ultimas noticias de economia politica carros emprego educacao ciencia saude cultura do brasil e do mundo videos dos telejornais da tv globo e da globonews
180562885329138_1457969864255094,914,tromba dagua e registrada na baia do marajo em ponta de pedras morador da praia da mangabeira registrou o fenomeno com o celular local e proximo do ponto onde naufragou a lancha luar c
180562885329138_1458009507584463,6256,policia pede prisao de viuva e pm e confirma morte de embaixador grego corpo encontrado e do diplomata segundo as investigacoes viuva e pm eram amantes e tramaram a morte de kyriakos amiridis policial confessou o crime
180562885329138_1457970560921691,35,virada do ano no rio sera quente e abafada mas sem chuva final de semana tera temperaturas proximas aos oc e  praias liberadas para o banho veja dicas de hidratacao durante a virada do ano
180562885329138_1457833367602077,2937,ponte mais alta do mundo entra em operacao na china construcao fica a  metros do solo o equivalente a um edificio de  andares
180562885329138_1456920901026657,1879,jiboia de dois metros e flagrada atravessando avenida em palmas cobra foi resgata e vai ser devolvida a natureza na serra de lajeado varios moradores pararam para observar e fotografar o animal
180562885329138_1457403574311723,43,perspectiva   musica nova para o ano novo e um mercado renovado em  os cds tenderao a ocupar o mesmo lugar que os lps no mercado fonografico brasileiro em bom portugues isso significa que o cd como midia
180562885329138_1457074427677971,363,onca que subiu em arvore e resgatada em barbacena animal foi encontrado por morador no distrito de senhora das dores policia de meio ambiente e veterinaria ajudaram na acao
180562885329138_1456985334353547,1674,embaixador da grecia no brasil esta desaparecido diz policia do rio kyriakos amiridis foi visto pela ultima vez na noite de segundafeira  em nova iguacu agentes da policia civil da baixada fluminense fazem buscas
180562885329138_1456828891035858,864,mergulhador acha camera perdida por aluna a  metros de profundidade aluna de mogi das cruzes perdeu camera em porto de galinhas durante aula  dias depois instrutor achou equipamento de r  mil e devolveu
180562885329138_1456691934382887,82,prazo para sacar pispasep de  nos bancos termina nesta quinta quem tem o cartao do cidadao com senha pode sacar ate sexta  quase  milhao de trabalhadores ainda nao sacaram o beneficio valor medio e de r
180562885329138_1456667927718621,2346,homem passa por cirurgia apos peixe ficar grudado no pe dor terrivel lesoes causadas por bagre voltaram a acontecer no litoral de sao paulo vitima caminhava em santos  quando peixe ficou fincado no pe
180562885329138_1455833054468775,120,dor no quadril e nos joelhos pode ser ressaca da evolucao indica estudo evolucao humana que fez homem se tornar ereto criou sobrecarga em alguns ossos o que consequentemente gera mais dores e problemas nas articulacoes segundo cientistas da universidade de oxford
180562885329138_1456259154426165,1409,mulher cai de pedreira de  m ao fazer selfie com marido em campinas sp acidente aconteceu na tarde de quartafeira  na pedreira do garcia vitima chegou a desmaiar dentro do corrego mas foi resgatada consciente
180562885329138_1456200611098686,4610,por erro de hospital ovulos de  mulheres podem ter sido fecundados pelo esperma errado instituicao admite erro durante tratamentos de fertilizacao in vitro e tenta descobrir se mulheres engravidaram do homem errado
180562885329138_1455636464488434,59,em visita historica a pearl harbor premie do japao oferece condolencias a vitimas de ataque shinzo abe esteve no memorial do uss arizona navio americano bombardeado por japoneses ha  anos ele nao se desculpou mas foi primeiro dirigente do pais a visitar memorial
180562885329138_1455153751203372,896,fotografo encontra ruinas de centro historico submerso no velho chico cidade foi inundada para construcao da barragem de itaparica sertao de pe foram encontradas ruinas de escola clube da danca de casas e de
180562885329138_1455241627861251,21429,jacares aparecem em avenida de manaus durante chuva fato ocorreu nesta tercafeira  no distrito industrial  forte chuva resultou em diversas ocorrencias na capital
180562885329138_1455152527870161,332,por que tem feito tanto calor no brasil nos ultimos dias meteorologistas explicam temperaturas aumentaram em muitas cidades do pais e foram atipicas nesta tercafeira
180562885329138_1454887667896647,2116,apos madrugada quente paulistanos lotam piscinas temperatura por volta de h era de o c previsao e de temperatura maxima de o c com potencial de chuva forte e isolada
180562885329138_1454744334577647,7966,sensacao de calor chega a oc no vale do itajai em botuvera termometros marcaram oc mas sensacao era de oc florianopolis fez oc mas teve sensacao de oc
180562885329138_1454600964591984,1742,temperatura no rj sobe e a maxima pode atingir c nesta terca temperatura minima deve ficar em torno dos oc segundo alerta rio sensacao termica pode atingir c
180562885329138_1452803138105100,266,carne processada pode piorar asma indica estudo comer grandes quantidades de presunto e salsicha pode piorar os sintomas da doenca apontam pesquisadores franceses
180562885329138_1451804718204942,422,crianca sobrevive apos ser atingida por caminhao que avancou semaforo vermelho na china menino estava em triciclo empurrado pela mae ele foi arremessado para baixo do veiculo mas so teve ferimentos leves
180562885329138_1450694414982639,29,chef de cozinha de bauru ensina receitas de ceia economica no natal ceia serve quatro pessoas e custa em media r  chef ensinou duas entradas prato principal e sobremesa
180562885329138_1450675674984513,20,ministerio da saude divulga novo guia para diagnostico e tratamento de chikungunya documento delimita fases da doenca em aguda subaguda e cronica texto tambem diz que ha raros relatos de abortamento espontaneo
180562885329138_1450870511631696,56,usar o celular dentro do aviao e mesmo perigoso recente caso de aparelhos da samsung que se incendiavam sozinhos mostra que ameaca a seguranca dos voos e real  e que e melhor prevenir do que lamentar depois
180562885329138_1450907371628010,35,mexico investiga propinas da odebrecht grupo brasileiro admitiu aos eua que pagou cerca de r  milhoes a funcionarios do pais outros governos latinoamericanos tambem investigam
180562885329138_1450872588298155,76,os cliches sobre o orgasmo feminino derrubados pela ciencia cada mulher tem um numero diferente de terminacoes nervosas em cinco zonas erogenas  e e por isso que segundo especialistas dicas genericas geralmente contidas em revistas femininas sao inuteis
180562885329138_1451000178285396,88,documentos dos eua detalham como odebrecht atuou para pagar propina empresa fechou acordo de leniencia com eua suica e brasil construtora admitiu segundo departamento americano r  milhoes em propina em  paises
180562885329138_1450709678314446,61,carro invade agencia bancaria no leblon zona sul do rio estabelecimento fica em frente a cobal do leblon na rua jose linhares bombeiros socorreram motorista
180562885329138_1450535491665198,435,bilhete unico com duas apostas leva os r  milhoes da megasena e o segundo premio principal em  anos na mais sorte segundo loterico as duas apostas sao de campinas segundo a caixa economica
180562885329138_1450480708337343,1579,interpol busca por dinamarquesa acusada de sequestrar os filhos ela e foragida na dinamarca por sequestrar os dois filhos mulher e criancas foram vistas no marau em mosqueiro
180562885329138_1449638165088264,2632,fotos revelam novas caracteristicas de indios isolados na fronteira do acre imagens foram feitas durante sobrevoo na fronteira do acre com o peru grupo ja havia sido avistado pela funai em  diz especialista
180562885329138_1449900578395356,62,honda e waymo negociam tecnologia para carros autonomos montadora trabalha para ter veiculos que dirigem sozinhos ate  honda mostrara carro com emocoes e inteligencia artificial na ces
180562885329138_1449730098412404,15,o facebook guarda informacoes sobre perfis apagados se voce tem alguma duvida sobre seguranca da informacao  va ate o fim da reportagem e utilize
180562885329138_1450007575051323,263,megasena concurso  duas apostas de campinas dividem premio de r  milhoes veja as dezenas sorteadas            quina teve  apostas ganhadora e cada uma leva r
180562885329138_1448958625156218,680,pedaco de teto de shopping na zona leste de sp cai perto de trono do papai noel queda foi provocada por infiltracao durante o temporal que atingiu a cidade na tarde desta quartafeira  shopping aricanduva afirma que incidente nao deixou feridos
180562885329138_1448964235155657,10,inep muda formas de calcular indicadores de qualidade das universidades medida foi publicada no diario oficial da uniao desta quartafeira
180562885329138_1448870818498332,449,dona da nutella consome  em cada  avelas no mundo estoques das fabricas da ferrero chegam a ate  milhoes de avelas por dia
180562885329138_1448756988509715,55,carteira nacional de habilitacao muda visual para inibir falsificacao alteracoes serao feitas a partir de janeiro nos documentos novos quem tem cnh valida nao precisara trocar antecipadamente
180562885329138_1448458228539591,7, ultimas noticias de economia politica carros emprego educacao ciencia saude cultura do brasil e do mundo videos dos telejornais da tv globo e da globonews
180562885329138_1448492205202860,161,assassino do embaixador russo protegeu presidente turco mevlut mert altintas  fez a seguranca para erdogan oito vezes desde a tentativa de golpe de estado em julho
180562885329138_1447672661951481,19,volkswagen propoe acordo de us  bilhao por dieselgate no canada proposta ainda precisa ser aprovada pelos tribunais no pais   mil carros a diesel foram manipulados no canada
180562885329138_1447680738617340,123,rio tem forte calor no ultimo dia da primavera ceu azul e praias com mar calmo nesta tercafeira na cidade a sensacao termica chegou a c na barra da tijuca o verao comeca as h desta quarta
180562885329138_1447594601959287,19,rodizio municipal de veiculos em sp sera suspenso a partir desta sexta no dia  de janeiro o rodizio volta a valer na cidade nos dias  e  veiculos comuns e uso misto podem circular nas faixas exclusivas
180562885329138_1447297648655649,20,motivos para voce nao colocar seu carro na estrada quando o dinheiro esta curto a primeira coisa que as pessoas fazem e economizar muitas acabam por cortar viagens e passeios e consequentemente nao
180562885329138_1446618088723605,173,ingressos para shows de elton john e james taylor no brasil custam ate r vendas comecam em  de janeiro cantores vao se apresentar em marco e abril em curitiba porto alegre sao paulo e no rio
180562885329138_1446555622063185,630,rio tem segundafeira com sensacao termica de c termometros registraram c as h em guaratiba semana do natal sera de sol e calor no rio
180562885329138_1446423312076416,2006,batatas fritas do burger king terao cobertura de ovomaltine porcao coberta com calda de flocos crocantes sera vendida por tempo limitado no brasil
180562885329138_1446420045410076,6766, andrei karlov foi morto a tiros durante discurso em galeria de arte em ancara galeria com  fotos em mundo
180562885329138_1446079322110815,13,mais de  concursos abertos reunem  mil vagas os salarios chegam a r r  sete orgaos abrem inscricoes para  mil vagas nesta segunda
180562885329138_1445546712164076,167,whatsapp estende suporte para blackberry blackberry  nokia s e symbian s aplicativo seguira funcionando nessas plataformas ate  de junho de  servico recomenda migracao para smartphones com sistemas atualizados
180562885329138_1445304325521648,1156,terremoto no peru de magnitude  e sentido em cidades do acre fenomeno ocorrido as h teve epicentro no ucayali no peru tremor foi sentido por moradores do interior e da capital acreana
180562885329138_1444923168893097,107,comer antes de dormir faz mal a saude estudos mostram que consumir alimentos antes de dormir pode levar a diversos transtornos de impacto na pressao arterial a problemas digestivos
180562885329138_1444843752234372,83,ceelo green diz estar bem apos video mostrar explosao de celular em estudio imagens de circuito interno mostravam rapper e produtor musical caindo ao chao segundo ele video faz parte de trecho de clipe de novo projeto musical
180562885329138_1444554132263334,391,megasena concurso  ninguem acerta e premio vai a r  milhoes veja as dezenas sorteadas           quina teve  apostas ganhadoras cada uma levou r
180562885329138_1444066818978732,65,cientistas dizem que microbios intestinais podem influenciar efeito sanfona e obesidade microorganismos estao envolvidos em tendencia de recuperar peso rapidamente apos dieta nutricionista fala sobre maleficios de efeito sanfona e da dicas para evitalo
180562885329138_1443995998985814,1107,americano fisga bagre de mais de  quilos e quase bate recorde riahn brewington decidiu soltar o bagre de volta no rio depois de fotografalo e pesalo
180562885329138_1443236512395096,245,eua aumentam recompensa oferecida para capturar lider do estado islamico informacao que leve a localizacao prisao e condenacao de abu bakr albaghdadi vale agora us  milhoes
180562885329138_1442759629109451,219,chineses colocam caquis para secar nos telhados e criam visual inusitado olhando a distancia as casas pareciam estar com os telhados pintados de laranja
180562885329138_1442675919117822,386,sao paulo tem tarde mais fria de dezembro dos ultimos nove anos maxima temperatura registrada na quinta  foi de c media esperada para esta epoca do ano e de c
180562885329138_1442257465826334,5036,passageira e presa com  mil comprimidos de ecstasy no aeroporto do recife segundo a pf apreensao de  kg da droga e a maior desse tipo de entorpecente ja realizada em pernambuco mulher de  anos foi autuada por trafico internacional de drogas
180562885329138_1441893949196019,932,helicoptero da prf faz pouso  forcado na dutra apos bater em urubu copiloto teve ferimentos leves e foi socorrido pelo aguia diz policia aeronave pousou em estacionamento ao lado de pedagio
180562885329138_1440923725959708,80,yahoo diz que hackers roubaram dados de mais de  bilhao de usuarios ataque foi em  e nao tem relacao direta com outra acao que aconteceu em  prejudicando  milhoes de usuarios
180562885329138_1440918789293535,18,braskem firma acordo de leniencia com mpf e deve pagar multa de r  bilhoes multa livra empresa de processos ligados a lava jato mas exexecutivos  responderao separadamente empresa e sociedade de odebrecht e petrobras
180562885329138_1440394416012639,301,desenho perdido de leonardo da vinci e encontrado entre papeis de familia na franca esboco do martir sao sebastiao vale o equivalente a r  milhoes obra tem escrita especular e sombras pintadas da direita para esquerda
180562885329138_1439010932817654,53,seus cabelos estao caindo saiba quando voce deve se preocupar medico afirma que o cabelo se renova diariamente e explica em qual situacao pode ser o sinal de alguma doenca
180562885329138_1437857196266361,3993,em seis horas terra treme  vezes em cidade do agreste potiguar segundo a ufrn maior tremor  foi registrado as h regiao de joao camara e conhecida pelos tremores de terra
180562885329138_1436781196373961,4543,jovem do to alcanca recorde ao reescrever biblia a mao em  meses objetivo de lucas rodrigues foi memorizar versiculos biblicos ele chegou a acordar de madrugada e ficar ate h debrucado nos cadernos
180562885329138_1435168199868594,254,escorbuto reaparece na australia devido a dietas pouco variadas doenca causada pela falta da vitamina c leva a problemas de cicatrizacao problema era comum em marinheiros que realizavam longas viagens
180562885329138_1435115459873868,56,megasena pode pagar r  milhoes neste sabado se aplicado na poupanca premio pode render quase r  mil apostas podem ser realizadas ate as h valor minimo e de r
180562885329138_1433942356657845,2413,cauda de dinossauro com penas preservadas e descoberta por cientista peca de ambar foi encontrada por pesquisador em um mercado de mianmar onde era vendido como ornamento cauda com penas ficou preservada em resina
180562885329138_1433179983400749,3577,raio atinge arvore dentro de escola durante apresentacao de danca na ba caso ocorreu no municipio de sao felix do coribe no oeste do estado uma estudante chegou a desmaiar e foi socorrida para hospital da regiao
180562885329138_1432936300091784,3836,mick jagger e pai pela oitava vez aos  anos filha do cantor dos rolling stones com a bailarina melanie hamrick nasceu nesta quinta  idades dos filhos variam entre um dia e  anos
180562885329138_1432543543464393,79,da ansiedade a genetica por que ate  da populacao mundial roi as unhas estudos revelam que habito esta ligado tambem a tedio e perfeccionismo podendo mesmo servir como tecnica de relaxamento
180562885329138_1432537396798341,3714,meteoro explode na atmosfera e clarao faz noite virar dia na siberia moradores disseram que ouviram barulho tao forte que alarmes dos carros dispararam destrocos do meteoro se desintegraram antes de tocar o solo
180562885329138_1431944446857636,79,sum  vem ao brasil apos crise e rehab de cantor a chance de viver colapso alcoolico deixou deryck whibley  dias em coma e  ano sem andar ex de avril lavigne e paris hilton diz ao g duro perceber o quanto afundei
180562885329138_1431935590191855,166,megasena concurso  ninguem acerta e premio vai a r  milhoes veja as dezenas sorteadas            quina teve  apostas ganhadoras e cada uma ganhou r
180562885329138_1431300210255393,1149,australiana flagra aranha enorme capturando lagarto melanie postou fotos em seu facebook que mostram a aranha carregando o pequeno lagarto ela tambem filmou a cena e publicou o video no youtube
180562885329138_1430524470332967,714,jovem suspeita de comandar trafico e liderar faccao e presa em mt suspeita de  anos ja foi presa mais de  vezes por trafico e roubo ela dava ordens aos membros da faccao e recrutava novos integrantes
180562885329138_1429968973721850,1395,carro despenca e cai em cima de telhado de terminal de onibus no abc veiculo trafegava por viaduto que passa em cima de terminal de onibus santo andre leste funcionarios ja retiraram carro que ficou preso nas telhas
180562885329138_1429103257141755,2297,policia e acionada apos cliente descobrir caixa automatico falso uma frente falsa imitando o equipamento foi instalada em botucatu  um dispositivo conhecido como chupacabras tambem foi apreendido
180562885329138_1428924710492943,613,o misterioso som que desconcertou o primeiro astronauta chines no espaco na solidao de sua espaconave em  yang liwei ouviu ruidos que nunca conseguiu reproduzir quando voltou a terra cientistas tambem ainda nao sabem explicalos
180562885329138_1429339590451455,4918,em video xuxa aparece com mascara de oxigenio e diz ter feito pouso de emergencia no df filmagem foi postada em rede social apresentadora diz que seguia para o piaui mas aeronave foi atingida por raio tudo bem com a gente afirma
180562885329138_1429237997128281,2682,motorista sem bracos faz prova de direcao e tenta cnh em manaus jovem passou pela prova de baliza e percurso em carro adaptado resultado deve ser divulgado nesta tercafeira
180562885329138_1429058783812869,31,laferrari e leiloada por r  milhoes para ajudar vitimas de terremoto valor e o maior ja pago por carro do seculo  em leiloes dinheiro vai ajudar na reconstrucao de amatrice e outras cidades
180562885329138_1426587857393295,126,fbi captura em los angeles fugitivo de lista de  pessoas mais procuradas dos eua marlon jones esta envolvido em tiroteio que deixou quatro mortos na cidade
180562885329138_1426340897417991,44,milhares marcham na coreia do sul pedindo saida da presidente organizadores estimam  mil pessoas na capital seul em protesto contra park geunhye ela esta envolvida em caso de influencia de poder
180562885329138_1425201344198613,74,maquina com sentimento e futuro da inteligencia artificial diz pai do robo sensivel sean mckelvey desenvolvedor da softbank robotics veio ao brasil para participar do wired festival que ocorre entre esta sextafeira  no rio de janeiro
180562885329138_1425196520865762,29,por que plebiscito na italia pode causar nova crise na uniao europeia pais vota maior reforma constitucional desde a a guerra mundial proposta preve aumentar poder do governo central e e apoiada por movimentos nacionalistas
180562885329138_1425400147512066,54,ans suspende venda de  planos de saude planos suspensos possuem cerca de  mil beneficiarios diz orgao
180562885329138_1423978047654276,1617,montanhistas recolhem r  mil em moedas das cataratas do iguacu supersticao moedas sao jogadas por turistas que visitam atrativo turistico ambientalistas alertam para os danos ambientais provocados pelo gesto
180562885329138_1424135974305150,169,ator nega agressoes e diz ter feito registro em delegacia contra a exnamorada hugo gross diz que nao teve contato com jessica e afirma nao ter dado ordens para ninguem bater na jovemela comecou a quebrar tudo se jogou no chao e puxou o proprio cabelo
