id,count,value
180562885329138_1554236681295078,126,agressor em aeroporto de paris queria morrer por ala diz procurador homem tentou sacar arma de policial no aeroporto de orly o maior da capital francesa policia evacuou o local e voos foram cancelados
180562885329138_1553743044677775,40,da cadeia para o lolla lista tem artistas do festival que ja foram presos veja james heftield e lars ulrich do metallica ja acabaram atras das grades assim como the weeknd e brad shultz do cage the elephant criador do lollapalooza perry farrell tambem foi para a cadeia
180562885329138_1554165211302225,1189,festa de cachorros tem seguranca pulseira vip e ate cerveja em palmas aniversario teve buffet para cachorros parabens e chuva de papel colorido dono de animais levou quase  meses para fazer planejamento
180562885329138_1554083897977023,156,alvo de operacao carne fraca e preso no aeroporto de guarulhos roney nogueira dos santos e gerente de relacoes institucionais e governamentais da brf e foi detido nesta madrugada
180562885329138_1552723674779712,83,hubble identifica sinais de ultima ceia e arroto de buraco negro no centro da via lactea dados do telescopio espacial mostram que refeicao ocorreu ha pelo menos  milhoes de anos desde entao o buraco negro so faz pequenos lanches
180562885329138_1552762701442476,207,clima na terra influenciou formato do nariz segundo estudo pessoas cujos ancestrais viviam em clima quente e umido tem tendencia a ter nariz maior evolucao do nariz tambem envolve preferencias na escolha do parceiro sexual
180562885329138_1551158924936187,160,com testiculos de aco chines leva chutes na virilha sem demonstrar nenhuma dor mestre de kung fu chines wei yaobin desenvolveu uma tecnica que o faz suportar chutes violentos na area sensivel
180562885329138_1552107051508041,3116,morador invade camara de vereadores no abc e da tapa em presidente veja video sessao votaria reducao dos salarios dos vereadores de ribeirao pires nesta quinta feira  mas durou poucos minutos
180562885329138_1551872761531470,16,dj borgore pede meias e ate cuecas no camarim do lolla strokes quer frutas cortadas e pamonha cuecas devem ser tipo boxer orienta dj polemico por letras e posts sexistas ja banda de rock quer frutas paezinhos pamonha e pao de queijo veja lista
180562885329138_1552035528181860,653,video mostra menino morto em confusao no habibs tentando agredir funcionario imagens foram obtidas com exclusividade pela globonews joao victor aparece atingindo carro de cliente mp vai apurar divulgacao de informacoes policiais do menino infringindo o eca
180562885329138_1551443844907695,425,modelo e examante de youssef e indiciada na operacao lava jato taiana camargo e suspeita de lavar ou ocultar de bens direitos e valores doleiro foi um dos primeiros presos da operacao em marco de
180562885329138_1551398471578899,130,apos criticas a trump em seu twitter mcdonalds diz que conta foi invadida rede de fastfood tuitou nesta quinta feira  que donald trump era um arremedo de presidente
180562885329138_1551140954937984,688,exprefeita ostentacao e condenada por improbidade administrativa lidiane leite foi acusada de desconto indevido em salarios de professores ela teve suspenso os direitos politicos pelo periodo de cinco anos
180562885329138_1550763641642382,4,quinta feira  de marco bom dia aqui estao as principais noticias para voce comecar o dia beminformado
180562885329138_1550124455039634,628,trump ataca snoop dogg por video em que o rapper atira nele voces podem imaginar qual seria o clamor se snoop dogg com sua carreira fracassada e tudo tivesse apontado e atirado contra o presidente obama prisao
180562885329138_1550489141669832,390,juiz do havai bloqueia nova ordem migratoria de donald trump estado foi o primeiro a entrar com acao contra ordem presidencial que impedia cidadaos de seis paises de entrarem nos eua juiz alega que medida viola primeira emenda da constituicao
180562885329138_1549726885079391,102,americano nu e resgatado apos ficar entalado em passagem estreita em restaurante fastfood incidente ocorreu em um restaurante da rede togos em napa na california
180562885329138_1548778295174250,191,presidente da colombia pede desculpas por financiamento ilegal de campanha juan manuel santos disse em comunicado que rejeita e condena pagamentos ilegais e que nao tem conhecimento nem autorizou qualquer financiamento obtido ilegalmente durante campanha de  dinheiro teria sido pago pela odebrecht
180562885329138_1548395348545878,1024,gato invade video durante entrevista ao vivo de tv francesa apesar do incidente inesperado jornalista jasper mortimer manteve a calma retirou o felino e continuou falando normalmente
180562885329138_1548898605162219,50,decreto que multa desempregados em belarus gera protestos lei elaborada pelo presidente alexander lukashenko preve penalidade para quem trabalhar menos de  dias por ano e atinge sobretudo pessoas socialmente vulneraveis
180562885329138_1548921135159966,284,pezao cancela nomeacao de solange de almeida para secretaria ela iria comandar a recemcriada secretaria de estado de protecao e apoio a mulher e ao idoso mpf noticiou governo de que ela ja foi condenada por improbidade administrativa
180562885329138_1548856665166413,7047,professor que teve entrevista invadida por filhos diz que situacao foi comedia de erros robert kelly e sua mulher falaram sobre o caso pela primeira vez casal diz que se divertiu muito ao assistir ao video a maioria das vezes ele tranca a porta garantiu kim junga
180562885329138_1548743581844388,2264,video com fantasma em escola de araucaria viraliza na internet prefeitura reconheceu caracteristicas de centro infantil nas imagens secretaria municipal de seguranca publica deve investigar o caso
180562885329138_1548461061872640,664,moradores de periferia de sp criam a ubra para bairro vetado pelo uber criadores de servico alternativo na brasilandia veem papel social em iniciativa e diz que nao e qualquer um que sabe andar no morro uber diz que nao oferece servico a algumas regioes de sp por questoes de seguranca
180562885329138_1547729061945840,216,assessora admite que trump nao tem provas das escutas telefonicas de obama kellyanne conway disse que justamente por nao haver provas que existe uma investigacao no congresso
180562885329138_1547650335287046,33,emilio odebrecht diz que palocci pode ter sido operador do pt empresario prestou depoimento a sergio moro nesta segunda feira  o exministro tambem era identificado como italiano segundo emilio
180562885329138_1547493515302728,1963,laudo do iml e negativo para lesao corporal contra mulher do cantor victor diz policia poliana bagatini chaves prestou queixa contra o marido no dia  de fevereiro a mae do cantor rebateu versao da mulher de victor em outro boletim de ocorrencia
180562885329138_1547386388646774,66,niteroi apura  casos suspeitos de doenca de creutzfeldtjakob nega mortes e diz nao ter evidencia de relacao com vaca louca fiocruz repudia boatos ligados a vaca louca ministerio informa que nunca foram confirmados casos no brasil
180562885329138_1545405145511565,1196,a historia por tras do divertido video do professor interrompido pelos filhos enquanto era entrevistado pela bbc o clipe protagonizado pelo americano robert kelly e sua familia viralizou ja foi visto dezenas de milhoes de vezes e foi noticiado ao redor do mundo
180562885329138_1545295858855827,143,procurador nomeado por obama e demitido por trump apos se negar a renunciar preet bharara de manhattan e famoso por investigacoes sobre corrupcao e por processar mais de cem executivos de wall street
180562885329138_1544955938889819,127,homem e preso ao tentar entrar na casa branca na sexta feira incidente ocorreu perto da meianoite enquanto presidente donald trump estava no local servico secreto dos eua encontrou invasor e o prendeu
180562885329138_1543598849025528,1215,barbeiro do df faz sucesso na web com pegadinha para atrair cliente curioso faixa no meio da rua orienta a nao olhar para o lado quem desrespeita recebe convite para cortar cabelo ideia aumentou movimento em  diz empresario
180562885329138_1543781462340600,4, cobertura completa das ultimas noticias de economia mercado bolsa e dolar
180562885329138_1543747869010626,456,fotografadas com fuzil chegam a delegacia no rio com arma de brinquedo era apenas uma fantasia curtindo o carnaval afirmou uma das jovens nas redes sociais a dupla foi chamada de bandivas dupla foi indiciada por apologia ao crime
180562885329138_1543481899037223,17641,filhos fofos interrompem entrevista ao vivo de professor no reino unido primeiro surgiu a filha de robert kelly que entrou dancando no escritorio do pai ele ainda tentou afastar a menina mas em seguida surgiu um bebe em um andador
180562885329138_1542587165793363,1250,mulher que aparece com fuzil em fotos vai a policia e diz que so fez brincadeira nas imagens a jovem e amiga empunham armas e usam coletes e radios que dizem ser de brinquedo nas redes sociais as duas tem sido chamadas de bandivas
180562885329138_1541989265853153,64,uber e multada em mais de r  mil por nao restituir corretamente clientes em sp empresa deveria pagar o dobro do valor cobrado incorretamente dos usuarios alem disso algumas informacoes nao estavam em destaque como exige decreto federal
180562885329138_1541898685862211,61,iphan cobra retirada de tela de protecao para evitar queda de michelzinho no alvorada como familia presidencial desistiu de morar no palacio orgao que fiscaliza patrimonio diz que instalacao perdeu razao de existir presidencia diz que estrutura sera retirada nos proximos dias
180562885329138_1541438079241605,1422,menino invade telejornal ao vivo e preve arrotos e peidos nos eua houston estava no estudio acompanhando o pai que era convidado de outro programa garoto ainda soltou gases na cara do meteorologista patrick ellis
180562885329138_1540850795967000,1208,aprovada no ap lei que obriga o troco integral e proibe balas e chicletes pela lei na falta de cedulas ou moedas valor do troco sera arredondado  norma proibe a substituicao do troco por produtos sem consentimento
180562885329138_1540223746029705,36,prefeitura de sp retoma o amarelinho no uniforme de agentes de transito da cet a cor marrom antes predominante deu lugar ao amarelo no novo traje gestao doria diz que mudanca vai dar mais visibilidade as equipes que atuam nas ruas
180562885329138_1540063589379054,48,tinder cria servico vip secreto para celebridades e pessoas atraentes diz site tinder select funciona ha seis meses e e acessado apenas para convidadas diz techcrunch
180562885329138_1540024132716333,375,exministro jose dirceu e condenado mais uma vez na operacao lava jato pena de  anos de reclusao e por corrupcao e lavagem de dinheiro outras quatro pessoas foram condenadas na mesma acao penal
180562885329138_1539819906070089,119,no dia das mulheres elas comentam musicas que consideram politicamente incorretas cancoes amiga da minha mulher de seu jorge e as mina pira cantada pela dupla sertaneja fernando e sorocaba estao entre as que causam desconforto
180562885329138_1538564239528989,1823,atores de how to get away with murder sao impedidos de embarcar para o brasil por falta de visto matt mcgorry contou no instagram que queria passar o carnaval no brasil com o colega jack falahee em relato bemhumorado e autoironico ele diz que eles decidiram entao viajar para a costa rica
180562885329138_1538820662836680,67,chainsmokers tem  musicas no top  dos eua ao mesmo tempo feito alcancado so por beatles e bee gees duo que vem ao lolla emplacou nesta semana something just like this com coldplay em o lugar alem de paris em o e closer em o na billboard
180562885329138_1538631679522245,1874,prisao alema alimenta detentos com mcdonalds prisioneiros de uma pequena cidade da alemanha estao sendo alimentados com sanduiches depois que um contrato de fornecimento de alimentos nao foi renovado sao aceitos pedidos de ate  euros
180562885329138_1538886622830084,7617,chanceler venezuelana diz que brasil e vergonha mundial delcy rodriguez afirmou que golpe contra dilma trouxe retrocesso economico para os brasileiros novo ministro brasileiro de relacoes exteriores aloysio nunes respondeu que ela nao tem muita importancia
180562885329138_1538700746182005,14,wikileaks divulga documentos que revelam suposta atividade hacker da cia ataques com codigos maliciosos permitiriam espionagem por produtos como celulares e tvs inteligentes se o vazamento for comprovado sera um golpe para o servico de inteligencia dos estados unidos
180562885329138_1537356246316455,198,adolescente morde pm e escapa de apreensao em ribeirao preto sp jovem e suspeito de trafico de drogas no bairro parque sao sebastiao antes de abordagem outro rapaz conseguiu fugir ninguem foi preso
180562885329138_1537919049593508,2500,presos furam parede de cela em ro para jogar agua em vereador preso caso ocorreu dentro da casa de detencao de vilhena nesta segunda  detentos usaram garrafas pet para molhar vereador e exvereadores
180562885329138_1537883636263716,500,correios comecam a vender chips do seu servico de celular em sao paulo vendas comecaram nesta segunda  em  agencias da capital paulista inicialmente estatal ofertara apenas um tipo de plano prepago
180562885329138_1537723672946379,442,emma watson rebate criticas apos foto feminismo e dar escolhas as mulheres atriz de a bela e a fera foi criticada por aparecer em ensaio para vanity fair com parte dos seios exposta
180562885329138_1537387372980009,70,exdiretor da odebrecht afirma a moro que antonio palocci era o italiano fernando sampaio barbosa prestou depoimento nesta segunda feira  acao penal e oriunda da a fase da lava jato em que palocci e reu
180562885329138_1537654982953248,1725,criminosos armados furam fila da vacina da febre amarela no es homens entraram unidade ameacaram funcionarios e moradores caso aconteceu na manha desta segunda feira  na serra
180562885329138_1537479796304100,1297,guia de moteis abre vaga para testador de motel remuneracao fixa e de r  mil contratacao e pelo regime clt
180562885329138_1537189966333083,1105,voo entre inglaterra e eua atrasa por  horas apos rato ser flagrado em aviao aviao estava pronto para decolar na semana passada quando a tripulacao comunicou aos passageiros que a decolagem seria cancelada por conta do roedor
180562885329138_1537130429672370,225,biblioteca nos eua oferece a jovens curso de introducao a vida adulta programa ensina a cozinhar lidar com dinheiro arranjar emprego sair da casa dos pais e ate ler o noticiario na internet
180562885329138_1537016439683769,3557,brasileira presa nas filipinas por trafico diz nao vou ficar aqui  anos yasmin fernandes  foi detida em  de outubro do ano passado ao chegar ao aeroporto em manila foram encontrados  kg de cocaina em sua mala
180562885329138_1536457363073010,949,idoso de  anos e parado apos ser flagrado em cadeira motorizada em autoestrada na escocia homem se deslocou por varios quilometros em rodovia no sul da escocia
180562885329138_1536367436415336,392,homem com  bos e preso apos tentativa de assalto em florianopolis ele foi achado dentro de um guardaroupas da loja de eletrodomesticos suspeito tentou fugir mas caindo da marquise do segundo andar
180562885329138_1536387133080033,136,quem vai construir o muro na fronteira entre eua e mexico departamento de seguranca da largada a disputa por barreira prometida por trump permitindo que empresas apresentem prototipos apesar das controversias em torno da obra centenas de construtoras manifestam interesse
180562885329138_1536341969751216,119,trump pede ao congresso que investigue supostas escutas em seus telefones trump acusou seu antecessor barack obama de grampear seus telefones antes das eleicoes presidente americano nao apresentou provas para sustentar a acusacao
180562885329138_1536281756423904,325,suspeitos de trafico alunos vao parar na delegacia com papelotes de farinha funcionarios chamaram a pm apos verem jovens com substancia suspeita teste deu negativo para cocaina policia cre em brincadeira de mau gosto
180562885329138_1535696119815801,184,faixa luminosa avisa pedestres grudados ao celular quando atravessar a rua assista as luzes foram desenvolvidas para alertar quem esta de cabeca baixa olhando para o smartphone e logo desatento a sinalizacao
180562885329138_1535327959852617,216,barack obama diz que nunca ordenou que cidadaos americanos fossem espionados portavoz fez declaracao apos trump dizer que seus telefones foram grampeados durante a campanha por ordem do antecessor
180562885329138_1535503669835046,2501,pichadora detida em sp e estagiaria de direito e suplente de vereadora regulamentacao da lei cidade linda foi feita neste sabado
180562885329138_1535467403172006,1425,deputado russo diz que nova versao de a bela e a fera  e propaganda gay disney ira exibir sua primeira cena exclusivamente gay no remake com atores de a bela e a fera deputado pediu a ministro da cultura que avalie filme
180562885329138_1535395306512549,794,suspeita de trafico e presa com espada durante operacao da policia mulher se autodenominava templaria do trafico diz policia prisao foi feita pela policia civil na quadra  norte em palmas
180562885329138_1534938493224897,959,trump acusa obama de grampear seu telefone durante campanha eleitoral afirmacao foi feita em sua conta no twitter presidente nao forneceu provas da acusacao
180562885329138_1533811203337626,8588,bombeiros resgatam o mesmo cachorro duas vezes de telhado em uma hora incidente ocorreu no estado americano da pensilvania
180562885329138_1534389589946454,53,doleiros suspeitos de envolvimento com esquema de cabral sao presos no uruguai vinicius claret o juca bala foi citado pelos irmaos chebar em delacao premiada segundo mpf grupo ocultou mais de us  milhoes de propinas no exterior
180562885329138_1534202219965191,236,juiz bloqueia bens de exdiretor por construcao de motel em presidio segundo acao preso financiou a obra de  barracos no patio da pog medida se estende ao exsuperintendente de seguranca penitenciaria de go
180562885329138_1534041153314631,548,justica da franca apura propina para escolha da olimpiada do rio diz jornal le monde publicou que empresario arthur soares pagou us  milhao a membro do coi  dias antes da escolha da sede comite diz que vai investigar rio diz que eleicao foi limpa
180562885329138_1533703533348393,7415,cachorra flagrada com sorriso de dentadura vira meme na internet cadelinha de monte aprazivel  faz sucesso nos grupos de whatsapp animal foi fotografada com dentadura que encontrou ficou sorriso perfeito
180562885329138_1533672250018188,48,estes morangos sao vermelhos pense bem talvez sua mente esteja te enganando imagem gerou debate no twitter mas a ciencia explica por que esses morangos parecem vermelhos quando na verdade nao sao
180562885329138_1533496720035741,443,evo morales sofre de infeccao viral e sera tratado em cuba presidente foi a havana depois de passar por cinco medicos bolivianos que nao conseguiram curalo
180562885329138_1533185926733487,6060,passageiro arma rede e deita dentro de onibus em manaus veja video sinetram confirmou que imagem foi gravada em coletivo da linha  homem deixou onibus apos intervencao do motorista
180562885329138_1533054686746611,288,victor a mae e uma irma sao intimados a depor em caso que investiga denuncia de agressao mulher do musico prestou queixa em belo horizonte acusando o marido de tela agredido mae de victor chegou a fazer ocorrencia contra a nora
180562885329138_1532857850099628,190,extesoureiro do pt delubio soares e empresario sao condenados eles foram condenados a cinco anos de reclusao por lavagem de dinheiro outras tres pessoas foram condenadas na mesma acao da lava jato
180562885329138_1532582740127139,867,marcelo odebrecht diz que doou  r  milhoes a campanha de dilma executivo confirma reuniao com temer mas diz nao ter tratado de valores expresidente da empreiteira nao esclareceu de pagamento foi em caixa
180562885329138_1532224183496328,12682,mexicano que fez campanha para trump e preso e pode ser deportado dos eua autoridades e moradores de west frankfort  sairam em defesa de juan carlos hernandez pacheco
180562885329138_1532170433501703,15122,garota que sumiu apos busca por emprego inventou assalto mentiu jovem assumiu que foi para a casa de um exnamorado e nao houve crime garota de  anos podera responder por falsa comunicacao de crime
180562885329138_1531822856869794,3396,ninguem deve ser obrigado a fazer nada diz crivella sobre ausencia no sambodromo prefeito do rio afirmou nesta quarta feira que sua agenda nem sempre e a mesma da imprensa ele nao entregou chaves da cidade ao rei momo nem assistiu aos desfiles na sapucai
180562885329138_1531773560208057,147,ceo do uber discute com motorista e pede desculpas em email a funcionarios executivo perdeu a paciencia ao ouvir criticas sobre estrategia de precos da empresa em texto divulgado pela bloomberg ele afirma que precisa crescer
180562885329138_1531467263572020,189,bafao no oscar assessor mula goleiro bruno solto veja o que aconteceu enquanto voce pulava carnaval g resume as principais noticias dos ultimos dias para voce voltar da folia bem informado
180562885329138_1530866700298743,2355,apos assalto ladrao pede desculpas a vitima nas redes sociais no parana jovem teve celular roubado nesta terca feira  em guarapuava suspeito escreveu que estava arrependido porque a moca era muito bonita
180562885329138_1530729500312463,2979,professora usa tabuleiro ouija com alunos de jardim de infancia e deixa mae indignada caso aconteceu nos eua tabuleiro ouija e usado para falar com espiritos segundo mulher filha esta tendo pesadelos
180562885329138_1530681896983890,987,folioes e blocos protestam contra o presidente temer no carnaval pelo pais gritos de fora temer foram ouvidos no carnaval de diversas capitais palacio do planalto diz que nao ira se manifestar sobre os protestos
180562885329138_1530768480308565,91,carnaval de sp memes nota  apuracao gera piadas e comentarios nas redes sociais nas redes sociais a internet comentou do seu jeito a apuracao das escolas de samba do grupo especial de sp
180562885329138_1530514533667293,16,teve o celular furtado ou roubado no carnaval de sp saiba o que fazer registro da ocorrencia pode ser feito pela internet quando nao ha agressao fisica aparelho pode ser bloqueado mesmo sem codigo imei
180562885329138_1530613920324021,397,pms que inventaram roubo de viatura voltam atras e confirmam assalto policiais prestaram depoimentos diferentes no batalhao e na delegacia carro foi furtado por um unico homem que morreu em rodovia de itupeva
180562885329138_1529431613775585,723,oscar  registra pior audiencia dos ultimos  anos alem da baixa audiencia a premiacao de  ficara marcado pelo erro historico na hora do anuncio do vencedor da categoria de melhor filme
180562885329138_1529806537071426,2240, cobertura ao vivo dos blocos de carnaval desfiles das escolas de samba no rio de janeiro e apuracao dos votos do carnaval
180562885329138_1529759487076131,290,responsavel por envelope trocado no oscar postou foto no twitter logo antes de erro funcionario que deu envelope trocado estava postando fotos na rede social durante cerimonia diz wall street journal empresa divulgou novo pedido de desculpas citando erro de brian cullinan e demora para corrigir
180562885329138_1529664120419001,2542,trump culpa erro no oscar por obsessao de hollywood por politica estavam tao focados na politica que nao conseguiram colocar a cerimonia em ordem no final diz trump em entrevista
180562885329138_1529437677108312,27,cirurgia de eliseu padilha e concluida no rs sem problemas diz hospital estado de saude do ministro e estavel e ele ficara sob observacao por h segundo ministerio ele deve retornar ao planalto na segunda feira
180562885329138_1529283830457030,8281,homem pensa que foi furtado mas acha recado para ninguem roubar caso aconteceu durante o carnaval de petrolina no sertao de pe estudante achou carro aberto e resolveu recolher objetos para evitar furto
180562885329138_1529132670472146,3784,policia holandesa prende idosa de  anos para atender seu desejo perto de completar  anos annie havia colocado em sua lista de desejos ser presa e conhecer o interior de uma cela
180562885329138_1529025337149546,432,mais uma gafe oscar mostrou foto de produtora viva em homenagem in memoriam a revista variety jan chapman disse que ficou devastada ao ver sua foto ilustrando tributo a figurinista janet patterson indicada  vezes aos premios da academia
180562885329138_1528943193824427,237,apos  indicacoes sem vitoria homem mais azarado do oscar e premiado engenheiro de som kevin oconnell tinha o recorde de homem mais indicado sem estatueta mas finalmente levou este ano por ate o ultimo homem
180562885329138_1528820533836693,1539,oscar veja as piadas sobre confusao no anuncio do vencedor de melhor filme la la land foi declarado ganhador da estatueta principal da noite mas o premiado era moonlight
180562885329138_1528806563838090,1824,empresa responsavel por envelopes do oscar pede desculpas por confusao apresentadores receberam envelopes da categoria errada afirmou a pricewaterhousecoopers eles pediram desculpas a moonlight la la land warren beatty e faye dunaway
180562885329138_1528755283843218,1869,moonlight x la la land veja como foi a confusao do anuncio do oscar de melhor filme warren beatty e faye dunaway leram em cartao errado que la la land foi o vencedor mas produtor avisou que moonlight era verdadeiro escolhido
180562885329138_1528650640520349,1660,moonlight e escolhido melhor filme do oscar  apos confusao com os apresentadores warren beatty e faye dunaway disseram que vencedor era la la land equipe do musical foi avisada e revelou que o ganhador era o drama de barry jenkins
180562885329138_1528444067207673,1146,cantor victor nega agressao a mulher absolutamente eu nunca agredi ninguem na minha vida cantor falou pela primeira vez sobre a queixa prestada por poliana chaves de  anos que esta gravida ela tambem publicou carta em rede social neste domingo  isentando o artista
180562885329138_1527988430586570,45, enquanto isso na sala de justica e mucha lucha estao entre blocos que desfilam galeria com  fotos em carnaval  em pernambuco
180562885329138_1527776747274405,897,mulheres heterossexuais tem menos orgasmos do que homens e mulheres lesbicas ou bissexuais diz estudo pesquisa analisou intervalo de orgasmos entre generos e diferentes orientacoes sexuais segundo cientistas sexo oral ajuda a atingir momento de maior prazer
180562885329138_1527173254001421,1066,batman vs superman e hillarys america vencem framboesa de ouro premio e considerado o antioscar do cinema americano e coroa as piores producoes de
180562885329138_1527428877309192,1372, cobertura ao vivo dos blocos de carnaval desfiles das escolas de samba em sao paulo  e apuracao dos votos do carnaval
180562885329138_1527398773978869,6934,foliao que se vestiu de estudante atrasado do enem diz que fantasia foi furtada em olinda de acordo com o professor de educacao fisica recifense italo sena de  anos a vestimenta foi levada quando ele foi ao banheiro durante a festa no sabado
180562885329138_1526997717352308,1564,fantasias em olinda vao de beyonce gravida a atrasado do enem criatividade reina no sabado de ze pereira  nas ladeiras da cidade alta turistas e pernambucanos se misturam na brincadeira
180562885329138_1526846440700769,6506,doria e hostilizado em bloco e ironiza viva o lula viva o pt prefeito ouviu gritos de fora doria no bloco pasmadinho em pinheiros mas tambem recebeu cumprimentos de parte dos presentes
180562885329138_1526738954044851,39,apos reuniao com governo mulheres de pms desocupam quarteis no es em reuniao mediada pelo mpt houve consenso entre as partes audiencia para negociar beneficios esta marcada para o dia  de marco
180562885329138_1525528097499270,32,whatsapp x snapchat quem leva a melhor na disputa das imagens que somem recurso do app do fantasminha e mais bem acabado mas servico do facebook e popular e possui mais de  bilhao de usuarios
180562885329138_1526370647415015,247,arquibancada do anhembi tem briga antes do desfile da gavioes da fiel veja grupo foi separado e publico pode assistir ao desfile da escola em paz
180562885329138_1526340534084693,290,ju isen pinta o corpo e se diz ansiosa as vesperas de desfilar estou comendo muito ano passado ela foi expulsa por tirar a roupa na avenida quando desfilava pela unidos do peruche no segundo dia de desfile deste ano ela saira pela nene de vila matilde
180562885329138_1526185460766867,145,pamella gomes rainha da tom maior quebra dedinho e desfila com bota ortopedica musa se machucou as vesperas do desfile e disse que nada vai atrapalhar sua apresentacao pela tom maior
180562885329138_1525880690797344,280,estou sendo massacrado diz edinho ao ser preso por lavagem de dinheiro exgoleiro do santos fc e filho de pele se apresentou no o dp de santos justica reduziu pena mas condenou edinho por lavagem de dinheiro
180562885329138_1525657510819662,4,bolao do oscar reporteres do g dao palpites sobre a premiacao cerimonia acontece neste domingo  e video mostra comentarios denzel washington casey affleck emma stone natalie portman e damien chazelle dominam lista
180562885329138_1525583610827052,278,alvos da a fase da lava jato sao presos em miami diz delegado forcatarefa apura pagamento de propina de us  milhoes em  anos jorge luz e o filho bruno luz devem chegar ao brasil no sabado
180562885329138_1525522017499878,106,pelas redes sociais preso extorquiu mais de  mulheres diz policia detento usava perfis falsos no facebook para fazer contato com vitimas homem cumpre pena de  anos na penitenciaria do amapa
180562885329138_1525430810842332,12971,pf indicia pastor silas malafaia por lavagem de dinheiro na operacao timoteo indiciamento foi revelado pela revista istoe e confirmado pelo g pf diz que ele recebeu dinheiro ilicito de suposto esquema de corrupcao pastor contesta e diz que repasse era doacao
180562885329138_1525360174182729,449,passageira e retirada de voo apos embarcar com cachorro em bagagem de mao em sao paulo mulher entrou em aviao no aeroporto de congonhas e seguiria para o rio de janeiro nesta quinta feira  tripulacao percebeu o animal de estimacao antes da decolagem
180562885329138_1525314087520671,524,tjsp manda prender o exgoleiro edinho e estabelece pena de  anos orgao condenou edinho e reduziu a pena de  anos para  anos advogado diz filho de pele ira se apresentar no o dp de santos
180562885329138_1525272547524825,403,carnaval nao e feriado mas empresa pode autorizar funcionario a emendar entenda segunda e terca feira sao considerados dias uteis nao trabalhados portanto quem trabalha nao tem direito a horas extras nem folgas compensatorias
180562885329138_1524289284289818,23,chorometro do oscar mostra quais dos filmes indicados podem botar lagrimas no seu rosto concorrentes a estatueta de melhor filme sao tristes alem da conta maior premiacao do cinema acontece neste domingo
180562885329138_1524342734284473,8898,usuarios criticam whatsapp por imagens que somem igual minha vida so piora nova funcao do app de batepapo similar a do snapchat gerou criticas reclamacoes memes e saudosismo devolve o msn e leva o whatsapp
180562885329138_1523071021078311,1048,placas de transito ficam dentro de arvore na zona sul de sao paulo jardineiros cortam folhagem contornando as placas para permitir que elas sejam vistas o que e dificil para o motorista quando se aproxima muito daquele ponto na via
180562885329138_1523062537745826,956,cao quebra porta de vidro durante perseguicao a gato na china cachorro se choca violentamente contra a porta devido ao impacto o vidro despenca mas por sorte o cao consegue escapar e nao e atingido pelos estilhacos
180562885329138_1523788391006574,30,quarta feira  de fevereiro de boa noite aqui estao as principais noticias para voce terminar o dia beminformado
180562885329138_1523069724411774,1394,rio tera divorcio coletivo pela primeira vez primeiro mutirao com  casais que aguardavam na fila da defensoria publica pelo pedido de separacao sem custos
180562885329138_1523287641056649,83,de fiat  a aston martin passeador profissional ja dirigiu  mil carros ha  anos jose ricardo presta servico para quem nao tem tempo para andar com os veiculos alem dos cuidados com os automoveis consultor tambem procura modelos raros para clientes
180562885329138_1523065324412214,1599,criminosos tentam assaltar posto com retroescavadeira em sao goncalo no rj o objetivo dos criminosos era levar  caixas eletronicos que funcionam no local bandidos fugiram apos policiais civis chegarem ao local
180562885329138_1521599381225475,23,como funcionam os trajes que permitem ficar uma semana sem ir ao banheiro apos um concurso com  mil ideias sugeridas a nasa escolheu tres prototipos de roupas espaciais que lidam de maneira eficaz e inovadora com a urina e as fezes dos astronautas
180562885329138_1522364684482278,2519,suzane perde prazo do fies para cursar faculdade em taubate sp ela nao concluiu matricula dentro do prazo e vaga foi para lista de espera detenta queria cursar administracao em universidade catolica na cidade
180562885329138_1522134311171982,32,snapchat x instagram stories quem esta vencendo a disputa g foi atras de influenciadores digitais executivos e numeros para tentar responder essa pergunta aplicativos com ferramentas parecidas disputam publico enquanto a snap se prepara para fazer sua estreia na bolsa
180562885329138_1522202777831802,2720,estudante corrige carta de despedida da ex como se fosse redacao e da nota d negativa postagem se tornou popular no twitter universitario avaliou introducao repetitiva falta de base em argumentacao e apontou erro na grafia de palavras
180562885329138_1522578654460881,5505,homem sem um olho e colega sem perna sao suspeitos de assalto no ce os dois foram flagrados por cameras de seguranca quando assaltavam vitima trabalhava no local quando foi abordada pelos homens
180562885329138_1522325861152827,396,mpf denuncia sergio cabral por mais  crimes de lavagem de dinheiro em denuncia anterior exgovernador foi acusado por  crimes se denuncia for aceita cabral respondera ao todo por  atos de lavagem de dinheiro
180562885329138_1521526567899423,257,telexfree tem  denunciados pelo mpfes por suspeita de piramide tres citados sao denunciados por suposta sonegacao de r  milhoes socios carlos costa carlos wanzeler e lyvia wanzeler sao acusados
180562885329138_1521315277920552,6006,estou fazendo o que o lula nunca fez trabalhar diz doria durante varricao na zona sul de sp frase foi dita durante varricao apos desfile de blocos de carnaval na faria lima assessoria do instituto lula diz que expresidente nao viu video e nao vai comentar a frase do prefeito
180562885329138_1520714391313974,1,segunda feira  de fevereiro bom dia aqui estao as principais noticias para voce comecar o dia beminformado
180562885329138_1520243214694425,1928,suecos ridicularizam donald trump por insinuacoes sobre suposto atentado terrorista em comicio na florida presidente dos eua afirma que suecia foi alvo de ataque na noite anterior o que ele fumou pergunta exprimeiroministro sueco
