value
"'A fininha' versus 'a brilhante': qual será a tecnologia que irá dominar as salas de TV nos próximos anos? Confira   "
"Doença misteriosa já deixou 2 mortos; 52 casos foram registrados na Bahia    "
"Doença misteriosa na Bahia. Reunião sobre a crise carcerária no Brasil. E mais...   "
"Alterações de personalidade, confusão mental grave e má coordenação também podem acontecer   "
"Segundo governo, morte ocorreu no sábado em Salvador  "
"Imagem é impressionante; para família, menino de 1 ano e 5 meses ter saído ileso é um milagre    "
"Mãe procurou a polícia para dizer que matou o filho em 2012   "
"Após alta em número de casos suspeitos de febre amarela notificados em Minas Gerais, pesquisador faz alerta     "
"Homem que viu ataque contra carro-forte em estrada de São Paulo diz que cena parecia de filme   "
"Era para ser apenas uma operação de rotina de apendicite... isso mesmo    "
"Pesquisadores japoneses afirmam que ele responde por parcela significativa do centro do planeta, depois do ferro e do níquel.  "
"Pesquisadores criaram material a partir de proteína, bactérias e 'aparelho de fiação'.  "
"Homem usou lança de pesca para se defender   "
"Seria o fim do sofrimento com as obturações?  "
"Temer em Portugal. Discurso de despedida de Obama. E mais...   "
"'Pensei que fosse meu filho brincando comigo', disse Sandro Duarte, de Belo Horizonte Leia mais "
"Mulher contou que ficou 20 minutos agarrada em buraco    "
"Corpos estavam em área de mata atrás do Compaj, em Manaus.   "
"31 apostas acertaram a quina da Mega-Sena. Cada uma levará um prêmio de R$ 52.421,85  "
"Temperaturas de até -30º C fizeram vítimas em Polônia, Itália e Rússia.  "
"Trio usava touca ninja e estava em barco de alumínio, disseram as vítimas.  "
"Animal estava em casa onde foram retirados, em apenas 3 dias, 9 caminhões de lixo e entulho   "
"Bloco de gelo tem 5 mil km² - área equivalente à do Distrito Federal; cientistas estão preocupados     "
"URGENTE: mortes ocorreram na madrugada desta sexta-feira    "
"'Na minha idade não se deve parar nunca. Se parar, está acabado', diz     "
"Segundo o Corpo de Bombeiros, há vazamento de nitrato de amônia e ácido sulfúrico na atmosfera  "
"Situação está assim faz quase um ano... UM ANO   "
"Vídeo é no mínimo assustador. Já pensou? Com medo, moradora se trancou no quarto     "
"Cantora não revelou onde bebê nasceu    "
"Imagem de água sendo jorrada impressiona, assim como a cratera aberta; veja     "
"Já ouviu falar sobre o mesentério?    "
"Conheça os projetos já em teste    "
"Veja as marcas dos produtos que terão lotes recolhidos    "
"Disputa entre PCC e CV por tráfico de drogas e poder dentro das prisões é conhecida dos órgãos de segurança, afirmam especialistas  "
"Pais souberam o que tinha acontecido após assistirem às imagens da câmera interna; veja o vídeo   "
"Abalo foi sentido em vários pontos e prédios de São Luís 😱 "
"Quem sofre com esta TPM mais forte tem tristeza, ansiedade e irritabilidade de forma mais intensa     "
"As profissões em alta neste ano. 50 lançamentos de carros esperados para 2017. E mais...   "
"Ainda não há informação sobre fugas ou feridos Leia mais "
"A aeronave ficou sobrevoando a região de Sorocaba por 1 hora  "
"Imagem é impressionante; turista, que está internada, caminhava pela praia      "
"Se de grão em grão, a galinha enche o papo, de moeda em moeda   "
"Lotérica de onde saiu uma das apostas vencedoras está localizadas às margens de rodovia  "
"Avião fez pouso não programado em Manaus. Passageiros tentam viajar há 3 dias.  "
"Show pirotécnico em Mongaguá  terminou com 10 feridos. Vídeo obtido pelo G1 mostra gritaria, explosões e pessoas correndo.  "
"Piloto e dois passageiros ficaram feridos, segundo os bombeiros.  "
"Um polonês foi preso depois que o voo que ia para Varsóvia pousou na República Tcheca.  "
"Jogo mostra detalhes dos principais carros do ano.   "
"Teve troca de tiros; 2 ladrões foram presos    "
"Mulher é suspeita de ter tramado a morte do marido junto com amante. Diplomata foi morto em casa; leia os detalhes     "
"Polícia chegou a interditar o local para que animal não fosse atropelado. 🐍‼️  "
"A blogueira Mariza Tavares fala sobre as previsões para 2017, tendo em vista a tendência de envelhecimento da população   Leia mais no blog "
"Veja as previsões do blogueiro Mauro Ferreira para o mercado da música em 2017  "
"Cardumes espalhados pela praia chamaram atenção      "
"Quase 1 milhão de trabalhadores ainda não sacaram o benefício; valor médio é de R$ 875    "
"Lesões causadas por bagre voltaram a acontecer no litoral de SP.   "
"Dados de emprego e desemprego de novembro. Último dia para sacar o abono salarial de 2014. E mais...   "
"Antes, cubanos só podiam acessar rede comprando cartões para usar wi-fi em pontos determinados  "
"Apesar do susto, vítima teve ferimentos leves  "
"Instituição admite erro durante tratamentos de fertilização in vitro e tenta descobrir se mulheres engravidaram do homem errado.  "
"Consegue resolver este mistério?    "
"Primeiro-ministro não pediu desculpas em nome do Japão, mas ofereceu condolências      "
"Mais um dia de calorão pelo Brasil. Entrada e saída de dólares no país. E mais...   "
"Cidade foi inundada para construção da Barragem de Itaparica, Sertão de Pernambuco.  "
"Tá muito calor por aí?? Entenda o que acontece     "
"Às 6h, antes do nascer do sol, temperatura já era de 23ºC... e vai subindo   🌞 🌞 🌞     "
"Na segunda-feira, sensação térmica chegou 44,9°C     "
"Renovação do Fies. 8 mil vagas em concursos. E mais...   "
"Ingresso custa R$ 50 e visitante pode permanecer no local por até 20 minutos com roupa especial.  "
"Presunto, salsicha.. Estudo francês determinou quantidade que pode ser responsável por piorar os sintomas. "
"Autônoma de 63 anos diz que se orgulha da paixão pelo bom velhinho. Somente duas peças são repetidas no acervo em Cordeirópolis, SP  "
"Dezenas sorteadas foram 16 - 23 - 25 - 28 - 30 - 44. Quina teve 49 apostas ganhadoras  "
"Menino estava em triciclo empurrado pela mãe; ele foi arremessado para baixo do veículo, mas só teve ferimentos leves  "
"Movimento por enquanto é tranquilo nas principais rodovias do estado. Siga em TEMPO REAL   "
"E tem entradas, prato principal, acompanhamentos e sobremesa 😋😋   "
"Documento delimita fases da doença em aguda, subaguda e crônica; texto também diz que ‘há raros relatos de abortamento espontâneo’  "
"Recente caso de aparelhos da Samsung que se incendiavam sozinhos mostra que ameaça à segurança dos voos é real - e que é melhor prevenir do que lamentar depois  "
"Grupo brasileiro admitiu aos EUA que pagou cerca de R$ 34,3 milhões a funcionários do país.  "
"Cada mulher tem um número diferente de terminações nervosas em cinco zonas erógenas - e é por isso que, segundo especialistas, dicas genéricas geralmente  "
"Construtora admitiu, segundo departamento americano, R$ 788 milhões em propina em 12 países.  "
"Casal da Virginia, nos EUA, se mudou temporariamente para o Arizona para ficar mais perto de médico especialista em gestações com múltiplos nascimentos  "
"Acidente aconteceu no Leblon. Bombeiros socorreram motorista   "
"É o segundo prêmio principal em três anos na Mais Sorte, na Ponte Preta. As duas apostas vão receber R$ 20.091.578,77 cada uma  "
"Passageiros começam a ser liberados. Avião fazia rota interna na Líbia, quando foi desviado e pousou em ilha no mar mediterrâneo   "
"Com as imagens, especialista diz que é possível observar novas características da tribo isolada, que já havia sido avistada pela Funai em 2008   "
"Rodovia coberta de painéis solares deve gerar energia para iluminação pública de uma pequena cidade da Normandia.  "
"Montadora trabalha para ter veículos que dirigem sozinhos até 2020.   "
"Acertadores dividem prêmio de R$ 40 milhões.  "
"Quanta diferença de preço, não? Banhistas compram dos camelôs para fugir dos preços salgados      👙🌊🌞"
"Atirador é cliente e se irritou porque garota de programa estava com outro. Suspeito, de 27 anos, fugiu deixando para trás o veículo, que foi apreendido  "
"Com 590 kg, mexicano passará por dieta para perder 60 kg e duas cirurgias que podem reduzir seu peso para quase a metade.  "
"Queda foi provocada por infiltração durante o temporal que atingiu a cidade na tarde desta quarta-feira .  "
"Conceito Enade, CPC e IGC ganham novas fórmulas.  "
"Casos aconteceram na Sibéria, onde o índice de alcoolismo é alto. Muita gente chega a beber produtos de higiene e de limpeza.  "
"Estoques das fábricas da Ferrero chegam a até 100 milhões de avelãs por dia.  "
"Bairros que tiveram precipitação moderada foram Tremembé e Freguesia do Ó, na Zona Norte, e Lapa, Barra Funda, Jaraguá e Vila Leopoldina, na Oeste  "
"Ratzilla? Cão Sweepee? Vote e escolha quem deve levar o troféu    "
"Mevlut Mert Altintas, 22, fez a segurança para Erdogan oito vezes desde a tentativa de golpe de estado, em julho "
"105 mil carros a diesel foram adulterados no Canadá.  "
"Empresa teria omitido possibilidade de combinar dados entre aplicativos. Acusação abre espaço para possível multa de 1% sobre o faturamento  "
"Sensação térmica chegou a 42,4°C na Barra da Tijuca.   "
"Suspensão vale até 16 de janeiro. Saiba quando uso de faixas exclusivas estará liberada.  "
"Ataque contra embaixador russo na Turquia, mortes na Alemanha, nova decisão contra Lula e mais...   "
"Semana do Natal será de sol e calor no Rio   "
"Porção coberta com calda de flocos crocantes será vendida por tempo limitado no Brasil  "
"Andrei Karlov foi morto a tiros durante discurso  "
"VÍDEO mostra momento em que embaixador foi morto  "
"Os salários chegam a R$ R$ 18.329,52    "
"Segundo empresa, alguns sistemas não possuem capacidade para sustentar as melhorias que chegam ao aplicativo Leia mais "
"7 órgãos abrem inscrição para 1,2 mil vagas na segunda-feira     "
"Parece um 'problema bom'. Uma ex-aeromoça, no entanto, conta que sentiu solidão e teve amizades abaladas ao ficar milionária  Leia os detalhes "
"Tremor foi sentido por moradores do interior e da capital acreana.  "
"Nicolás Maduro determinou fechamento da fronteira até 2 de janeiro.  "
"Sim, sim e sim. Veja o que diz o estudo    "
"CeeLo Green disse estar bem e explicou imagens que circularam pelas redes sociais    "
"Nutricionista dá dicas para evitar 'efeito sanfona'     "
"Dinheiro será pago a qualquer um que conceda 'informação que conduza à localização, prisão e condenação' de Al-Baghdadi Leia os detalhes "
"Neste próximo domingo, o G1 começa a sua série de retrospectivas de 2016: teremos Os Hits das Redes, as Frases do Ano, as Melhores Fotos, O Ano na Política e vários outros destaques para resumir este ano um tanto quanto turbulento no geral, não? Mas vamos começar com a sua retrospectiva. Para você, como foi 2016?"
"Ibope divulga pesquisa de avaliação do governo Temer. Corpo de Dom Paulo Evaristo Arns será sepultado hoje. e mais... b  "
"Técnica de fertilização será usada para prevenir doenças hereditárias graves  "
"Ação não teria relação com outro ataque, que atingiu 500 milhões de usuários em 2014  Leia mais: "
"A empresa, que é controlada pelo grupo Odebrecht, assinou acordo com o MPF para colaborar com as investigações da Operação Lava Jato  "
"Esboço é avaliado em 15 milhões de euros    "
"Fato aconteceu no Rio e, segundo passageiro, comandante disse que avião 'estaria pesado'    "
"Médico tem um método infalível    "
"Teve intensa troca de tiros; ação deixou 1 morto e 2 feridos   "
"Salários chegam a R$ 19,1 mil      "
"Delações da Lava Jato, indicados do Globo de Ouro, intenções de voto para 2018, e mais destaques de hoje "
"Moradores ficaram assustados; nenhum dano foi registrado   "
"Lucas conseguiu alcançar um recorde nacional. Ele chegou a acordar de madrugada e ficar até 12 h debruçado nos cadernos  "
"Cantor foi preso por não pagar pensão alimentícia; dívida é de R$ 500 mil, diz polícia  "
"Doença causada pela falta da vitamina C leva a problemas de cicatrização  "
"Se aplicado na poupança, prêmio pode render quase R$ 62 mil :O   "
"O melhor da descoberta é onde ela aconteceu... realmente um achado    "
"Polêmica no Senado, malha fina do Imposto de Renda, turista morto no Rio, e mais destaques desta quinta-feira   "
"Celia Castedo está no Brasil e pediu asilo após o desastre aéreo  "
"Resposta não é tão simples e nem sempre é sinal de ansiedade    "
"771 mil declarações caíram na malha fina; saiba como consultar      "
"Moradores disseram que ouviram barulho tão forte que alarmes dos carros dispararam    "
"'Colapso alcoólico' deixou Deryck Whibley 3 dias em coma e 1 ano sem andar  "
"STF, Renan Calheiros, crise no RJ, reforma no ensino médio e mais...   "
"Mulher de 24 anos já foi presa mais de 10 vezes por tráfico e roubo, segundo a polícia Leia mais "
"Mas, gente? Cena foi registrada em São Paulo     "
"Fotos mostram equipamento real e falso     "
"Quem ou o que batia na nave de Yang quando ele estava sozinho, a milhares de quilômetros da Terra?   "
"'Tudo bem com a gente', afirma a apresentadora Leia mais "
"Apresentadora diz que aeronave foi atingida por um raio  "
"Polícia fala em noite de bebidas e drogas e uma mentira por  US$ 10 mil   "
"Marlon Jones foi preso em Los Angeles. Ele se envolveu em tiroteio que deixou 4 mortos  "
"Park Geun-hye está envolvida em caso de influência de poder  "
"País vota maior reforma constitucional desde a 2ª Guerra Mundial   "
"Cabral indiciado, planos de saúde suspensos, Venezuela fora do Mercosul, e mais destaques desta sexta-feira   "
"Planos suspensos possuem cerca de 692 mil beneficiários. Veja a lista    "
"Sabe aquela superstição de jogar uma moeda e ter um sonho realizado.... montanhista faz alerta      "
"Ela começou a quebrar tudo, se jogou no chão e puxou o próprio cabelo, diz ator; modelo afirma ter apanhado de porteiros  e acusa ator de ter sido o mandante    "
"Imagina o susto da equipe da Receita     "
"Ministério da Saúde estima ainda que outras 112 mil estão infectadas pelo vírus e nem sabem     "
"Saiba quem tem direito e dicas de especialistas para usar melhor o dinheiro     "
"Consumidor, que só queria deixar de ser cliente de uma empresa para passar a ser de outra, agora arca com duas contas de companhias diferentes    "
"Confira um resumo com as principais notícias desta segunda-feira   "
"Amonir dos Santos foi a primeira testemunha de acusação a ser ouvida no julgamento de mulher que confessou ter matado e esquartejado o marido, em 2012   SIGA EM TEMPO REAL  "
"São mais de 110 concursos abertos que reúnem 15,7 mil vagas em todo o país     "
"Menino pescava com a família quando tropeçou no animal, que foi capturado e solto no refúgio biológico da cidade  "
"Um dos motoristas disse que cochilou ao volante; Vítimas tiveram ferimentos leves.  "
"Saiba o que a Nara fez para evitar a cirurgia bariátrica:   "
"Segundo Censo Escolar de 2014, Brasil tem hoje 13.308 alunos superdotados na educação básica  "
"Ladrões 'depenavam' veículo em mata quando foram abordados pela PM.  "
"Cantor Mc Gui foi atropelado por moto em São Paulo.   "
"Câmeras de segurança mostram momento em que aparelho explode    "
"Ex-presidente cubano morreu na capital, Havana:Leia mais: "
"Famosa torre mede 200 metros de altura    "
"Nada mais que um pouco de giz nas mãos e sapatos de escalada  "
"Moradores foram surpreendidos no meio da noite; veja vídeo     "
"Frio e neve chegaram 40 dias mais cedo na capital do Japão     "
"Angelina Jolie teria acusado o ex-marido de maltratar Maddox, de 15 anos  "
"É, literalmente, de parar o trânsito 😱  Leia mais: "
"Confira um resumo com as principais notícias desta quarta-feira   "
"Veja as dezenas sorteadas 🍀 🍀    "
"Apaixonado por kombis, italiano que viveu no Brasil teve a ideia de criar um 'hospital' para elas - e deu muito certo      "
"Comunidade vive na Amazônia e recusa contato até com outros indígenas; veja fotos      "
"Primeiro dia do evento da Serasa teve fila. Descontos podem chegar a 90% da dívida; veja dicas para negociar      "
"Tinha ouro até em caixa de uísque     "
"Ele foi informado nesta manhã que a mãe do garoto foi presa Leia mais "
"Construção é preparada para enfrentar tsunami de mais de 30 metros     "
"Veja lista e fuja deles     "
"Vítima diz que nasceu de novo após acidente; pelas imagens, nem conseguimos dizer algo diferente     "
"Transferência para outras agências será automática, informou Banco do Brasil402 agências vão fechar. Confira lista    "
"Cirurgia de reconstrução facial foi necessária após Pedro perder o céu da boca e arcada dentária   "
"Segundo as crianças, lanche foi oferecido por síndico do conjunto residencial em que moram em PE   "
"VÍDEO mostra momento em que bombeiros chegam para fazer a retirada do corpo   "
"A maioria fica em São Paulo: são 222 Veja mais "
"Pescador relatou que conseguir 'pescar' R$ 800.  "
"Vizinhos sentiram odor e pediram ajuda; vítima morreu há cerca de 15 dias.  "
"Empresa anuncia reestruturação, com plano de aposentadoria para funcionários Leia mais "
"Veterinário diz que má-formação pode ter sido causada por fatores genéticos  "
"Maior evento da indústria automotiva acontece no SP Expo. No último dia, ingresso custa R$ 70 e portões abrem às 11h. "
"Mulher diz que só percebeu objeto quando retornava para casa de bicicleta. Caso ocorreu em Rondônia Leia mais "
"Marcelo Calero pediu demissão na sexta e depois afirmou ter sofrido pressão para liberar empreendimento em que Geddel comprou apartamento. Secretário de Governo nega intimidação Veja os detalhes da coletiva de Calero  "
"Dupla saltou de prédio de 165 metros de altura, o segundo mais alto de São Paulo. Queda livre durou 3 segundos. Voo até o chão levou 10 segundos. "
"Ela é muito mais redondo do que o Sol  :o    "
"Banco Central divulga hoje a prévia do PIB, Brasileirão e crise no Rio. E mais...   "
"Protestos no Rio, invasão no plenário da Câmara, prisão de Garotinho, e mais destaques desta quarta   "
"Quem não estiver nesse lote nem no de dezembro, está na malha fina.  "
"Alerj vota hoje pacote contra crise no Rio. E mais...   "
"Cientistas descobriram que vírus pode ser transmitido pelo ambiente, e não só pela picada de mosquito   "
"Saiba tudo sobre a passagem do gigante Antonov por São Paulo. ✈  "
"Trabalhadores viraram noites para fazer o reparo rapidamente  "
"Conheça a história do cearense José Arivelton, inventor autodidata.  "
"Moléculas achadas nos celulares 'delatam' seu estilo de vida, dizem cientistas.  "
"Brendan Dassey foi condenado à prisão perpétua, mas teve pena revertida. Procuradoria diz que entrará com recurso para impedir que réu seja solto.  "
"Post no Facebook relacionou dois fenômenos. Mas será que existe ligação mesmo?   "
"Ben Hooper quer ser o primeiro a atravessar o Oceano Atlântico nadando. Conheça a rotina do desafio que deve durar 4 meses   "
"Em prova tradicional de Bertioga, SP, nadadores tiveram que ser retirados da água por causa das queimaduras   "
"Quatro órgãos abrem inscrições para 792 vagas nesta segunda .  "
"Antonov An-225 Mriya tem 84 m de comprimento e pesa 175 toneladas. ASSISTA:  "
"Google Play Música vai dar recomendações mais inteligentes:  "
"Ideia é de milionário francês que aposta em aprendizado colaborativo.  "
"Antonov 225, que transporta gerador de 150 toneladas para o Chile, já pousou em Campinas. ✈  "
"Há seis anos ele cataloga todos os acontecimentos de sua vida. De lá pra cá, foram 37 diários  "
"Sarcófago estava em tumba que pode ter mais de 3 mil anos  "
"Processo havia começado em 2011, e indenização saiu no mesmo dia   "
"Ninguém acerta 6 dezenas e prêmio acumula   "
"Homem desistiu de assalto quando vítima disse que tinha 3 filhos para sustentar, e que um deles está doente: 'ele olhou para mim, pegou a bolsa dele e devolveu minhas coisas'   "
"Eventos acontecem neste fim de semana, em São Paulo 🏎🚗🚙   "
"Manifestantes pediam renúncia da presidente Park Geun-Hye. Organizadores falam em 1 milhão de pessoas; polícia estima em 260 mil   "
"O orçamento apertou quando a filha do Valdelom chegou. Mestre de obras, ele utilizou restos de construção encontrados na rua para erguer a casa própria   "
"Não tem mais entrada para fone e aparelho ganhou resistência a água. Saiba mais sobre o aparelho vendido a partir de R$ 3,5 mil   "
"Perdeu essa oportunidade? Nova venda oficial acontecerá em 2017, após divulgação da lista de atrações     🎧 🎤 🎼"
"Confira o resumo com as notícias que foram destaque nesta quinta-feira   "
"Em 1987, o então presidente Richard Nixon escreveu carta para Donald J. Trump com o palpite de sua esposa após vê-lo em entrevista de talk show   "
"Prazo para fazer saque termina no dia 30 de dezembro. Veja se você tem direito ao benefício   "
"Rock in Rio, Brasil x Argentina, Mega-Sena e mais...   "
"Sabesp reconheceu erros e pediu desculpas à cliente   "
"O grupo se encaminhou para a parte externa do palácio cantando o hino nacional. Eles ficaram no local por pelo menos duas horas e fizeram diversas manifestações.   "
"Possibilidade é remota, mas já ocorreu na história americana e poderia fazer com que sucessor de Barack Obama fosse eleito de forma ainda mais indireta.   "
"Entenda o complexo sistema eleitoral dos EUA.   "
"Estados Unidos escolhem entre Hillary Clinton e Donald Trump. ACOMPANHE tudo em tempo real    "
"Votação começa às 9h, no horário de Brasília, e dura o dia todo. O G1 acompanha tudo.   "
"A Dra Ana Escobar explica mais detalhes sobre a doença   "
"Eleições acontecem nesta terça-feira .  selecionou quatro polêmicas envolvendo cada candidato.  "
"Sentença é de primeira instância e empresa pode recorrer. Ação em 2014 flagrou bolivianos em situação semelhante à escravidão. "
"Com a população vivendo cada vez mais, o que fazer quando o período de carteira assinada acaba? Que tal apostar naquilo que sempre gostou de fazer?A Mariza Tavares, do blog 'Longevidade: modo de usar' dá dicas   "
"Redação falou sobre intolerância religiosa e abstenção chegou a 30%Veja como foi o 2º dia de provas aqui   "
"Confira o gabarito extraoficial aqui    "
"Coordenadora do exame autorizou entrada; Inep diz estar averiguando glo.bo/2fnA3rH  "
"Popular entre os adolescentes, Snapchat teria recusado oferta de aquisição feita pelo Facebook  "
"Local precisou ser interditado por 20 minutos, na cidade de Americana , para a remoção do veículo. Parte da carroceria do automóvel foi arrancada  "
"Pesquisa foi liderada por astrônomos da USP    "
"O que um grupo secreto chamado conselho das oito fadas tem a ver com a Coreia do Sul? Pois esta relação fez o país mergulhar em um escândalo político. Entenda o que aconteceu    "
"Polícia diz que detento estava meio estranho    "
"Operação mira quadrilha suspeita de ter movimentado R$ 1 bi; ação, feita em conjunto com a polícia do Paraguai, prendeu 25     "
"Nova cúpula da ONU, a COP 22, começa segunda em Marrakesh e deve avançar em detalhes do tratado.   "
"Na foto está David Greene, advogado de Deir dos Santos, brasileiro com cidadania britânica Entenda o caso "
"URGENTE: Entenda a reviravolta sobre saída do Reino Unido da União Europeia    "
"Segundo estudo, questão vai além do aumento de peso    "
"Animal é considerado um fenômeno, com 16 mil crias, 500 mil netas e dois milhões de bisnetas, mas nem tudo era tão incrível assim   "
"Atualizando.... sensação agora deve chegar a 45ºC; ainda não sabemos qual dica dar para se refrescar; veja a previsão   😓 😅     "
"Dona diz que ele é um tanto preguiçoso     "
"Beneficiários do Minha Casa, Minha Vida que estiverem inadimplentes ou que tenham cometido irregularidades podem perder imóvel. E mais...   "
"Multas ficaram mais caras a partir desta terça-feira; teste é um bom jeito de ficar por dentro e economizar, pois tem penalidade que pode chegar a R$ 17,6 mil     "
"Prazo para regularizar situação terminou nesta segunda; veja como ficará a divisão do valor arrecadado    "
"Pode ter medo de fantasma, monstro e até de assombração. Só não pode ter da prova do Enem, hein? Ela tá chegando e sabemos que você vai tirar de letra. Ainda mais se treinou através do app G1 Enem. Ainda não tem no seu celular? Saiba como baixar   📲"
"Corpo de José Pereira, conhecido como 'Seo Dé', foi encontrado nu e deitado com o rosto para baixo Veja os detalhes "
"São 125 concursos com inscrições abertas que reúnem 15,8 mil vagas no país; veja lista     "
"Você compareceu às urnas neste domingo?   "
"Jorge Pozzobom, do PSDB, foi eleito após vencer Valdeci Oliveira  Veja os detalhes "
"Confira no G1 - O Portal de Notícias da Globo: a partir das 17h, horário de Brasília, serão divulgadas as pesquisas sobre candidatos de Rio, Belo Horizonte, Porto Alegre, Curitiba, Goiânia e Ribeirão Preto . Manaus sai a partir das 19h, também no horário de Brasília "
"É emocionante porque é algo que estamos falando há séculos, diz clérigo   "
"Siga o dia de votação em Belo Horizonte    "
"Não é só o Rio que está sofrendo os efeitos da ressaca. Mar revolto destruiu cerca de cinco metros de muretas em Santos, SP    "
"Veja balanço da 88 ocorrências registradas até as 11h49    "
"A gente poderia dizer que ela estaciona o carro sem problemas, caminha rapidamente, faz ioga e diz que, quando for velha, talvez sentirá dores no corpo. Mas olha lá o vídeo e tente não terminar com esta cara 😱 😱 😱 Ela ainda revela alguns segredos      "
"No guia do eleitor, você ainda pode fazer sua cola eleitoral, ver local de votação e imprimir o formulário para justificar o voto    "
"Imagens mostram momento em que uma forte onda invade pistas e arrasta objetos     "
"Sete passageiros e um membro da tripulação ficaram feridos. Assista:  "
"Maré alta invadiu imóveis e destruiu quiosques em algumas cidades. Efeitos foram sentidos no litoral do RJ, SP, PR e SC  "
"Médicos notaram aumento de casos e aprofundam as investigações     "
"ASSISTA AGORA: saiba mais sobre as propostas dos candidatos para a sua cidade    "
"São 33 debates, realizados pela Globo e pelas emissoras afiliadas Leia mais "
"No dia da prisão, além de R$ 500 mil, também foram encontradas drogas e documentos falsos Leia mais "
"Com o App G1 Enem você estuda e se diverte ao mesmo tempo. Como anda a ansiedade aí?     Vem baixar: "
"Rajadas derrubaram até um prédio em construção; aulas foram canceladas e vários moradores estão sem energia    "
"Salário chega a R$ 6,7 mil em Mogi das Cruzes .  "
"Mala estava boiando em lago e foi vista por funcionários de um restaurante    "
"Lista vai de tratamento de bronquite em crianças até exame de próstata. Confira   "
"Treinadora teve ferimentos na perna; vídeo feito por espectador mostra incidente que foi bastante criticado por defensores dos direitos dos animais   "
"No mesmo período de 2015, mineradora teve prejuízo de R$ 6,663 bi      "
"Tribunal analisa se aposentado que voltou a trabalhar e a contribuir com a Previdência pode receber benefício maior   "
"Belo Horizonte: pesquisa ouviu 1.119 eleitores em 25 de outubro; margem é de 3 pontos para mais ou para menos.   "
"Falha está relacionada a 11 mortes nos EUA; entenda o que está acontecendo e saiba como proceder       "
"Ministério da Saúde fez alerta na semana passada; você sabe o que é a doença e quais os seus riscos? Veja perguntas e respostas     "
"Pec dos gastos públicos, Enem, debate em Duque de Caxias e mais notícias.   "
"Que susto Surfista estava em praia que é destino para muitos turistas quando foi mordido na coxa    "
"Foi encontrada 'substância que oferece risco à saúde'; veja quais são os lotes que não podem ser vendidos       "
"G1 promove debate com candidatos à prefeitura de Niterói . Concursos oferecem vagas de até R$ 33 mil. E mais...   "
"Cobra saiu de uma pastagem e rastejava para o lado das casas   "
"Durante 35 anos, Mário solucionou mais de 4,5 mil casos   "
"Cessna 152 teve perfuração na asa esquerda, próximo ao tanque.  "
"Saiba como não ter suas contas invadidas   "
"Prêmio acumulou e pode chegar a R$ 64 milhões 🍀🍀🍀   "
"Operação une negócios de telefonia com produção de conteúdo de TV   "
"'Sabemos que querer é poder e, se você quer, pode até voar', ensina o seu Luiz. <3  "
"Corre que ainda dá tempo de estudar com o nosso aplicativo 📱Veja como baixar    "
"Site da CNN também sofreu efeitos de ação   "
"Aeronave teve problema técnico no trem de aterrissagem   "
"41% das empresas não encontram profissionais com competências técnicas.  "
"Estrela de Divergente, Shailene Woodley foi detida após participar em protesto  "
"Na nova trama, Logan está perdendo suas habilidades de cura e aparece com cicatrizes    "
"Katie May havia tuitado dias antes que a técnica manual seria usada para tratar um nervo comprimido no pescoço Leia mais "
"Objetivo de banco nos EUA é nobre... sorte de quem achar uma delas    💰 💰 💰  "
"Ela deu declaração encorajando outras mulheres      "
"O Fogueira do Enem está a toda Hoje, aluna fera em humanas vai responder perguntas de biologia.  Será que ela vai acertar tudo? VEJA       "
"Será que game-show também será viciante?   "
"Depois do susto, mãe agradece funcionária da CPTM e enfermeira que, para ela, 'salvaram' o seu bebê      "
"Homem conta como escapou de um grande tubarão branco que invadiu sua jaula de mergulho no México. E acha que ele ficou traumatizado? 😰   "
"As 'superbactérias' são resistentes à maioria dos antibióticos, e são cada vez mais letais   "
"Confira um resumo com as principais notícias desta terça-feira   "
"Você notou alguma diferença? 🔥    "
"Foi detectada disparidade entre cachês, nº de shows e valor declarado pelo grupo que empresaria artistas. Aviões do Forró é investigado Veja mais "
"Vocalistas da banda Aviões do Forró, Xand e Solange Almeida, prestam depoimento. Grupo empresarial A3 é acusado de fraude de quase R$ 500 milhões no Imposto de Renda    "
"Você chega em casa depois do trabalho extremamente cansado, quase se arrastando, por exemplo?     "
"Conselho Nacional de Justiça divulgou  números do Judiciário nesta segunda Leia mais "
"Havia sangue e uma arma branca no local do crime, na sede do PMDB da capital gaúcha, disse delegada. Plínio Zalewski era coordenador da campanha de Sebastião Melo Veja mais detalhes "
"Sucessor de Beltrame toma posse nesta segunda-feira    "
"Dia de praias lotadas Veja outras fotos aqui "
"Segundo o Portal Procurados, ele é chefe de milícia no Rio. Segurança foi reforçada em delegacia contra possível resgate do detido Leia mais "
"Jacira faz agachamento com 90 kg e se considera uma 'vovó marombada'. Leia mais:  "
"Detento foi agredido na Cadeia Pública de Várzea Grande, região metropolitana de Cuiabá Leia mais "
"Mãe contou que médico teve de fazer divisão 'com base em seu instinto'; operação foi bem realizada, mas situação ainda é complexa      "
"Mais de 66% já sugeriram que filho seguisse uma profissão específica. E você?  "
"Caso inédito nos EUA é possível graças a tecnologia; por exemplo, inclinação da cabeça controla a direção    "
"Já conversou com nosso robô? É só dar um alô e ele responde :|]      "
"Foi em uma cidade de Mato Grosso, no Dia das Crianças  "
"Moradores relatam preocupação; causa é investigada     "
"Para alguns, a experiência de um orgasmo pode não estar ligada ao prazer     "
